GENE	RA
ABCG1	0.16684
CIAO1	0.16691
RBPJ	0.16702
ERGIC1	0.16704
ZBTB18	0.1671
CT62	0.1671
CTDSPL	0.16718
C17orf64	0.16728
ATOH1	0.16731
LVRN	0.16732
CYYR1-AS1	0.16735
MTMR4	0.16737
RNASE6	0.16739
UGCG	0.16747
ABCD3	0.16748
ELOA	0.16751
SFRP2	0.16751
SEC24A	0.16756
SLC35G5	0.16756
SMARCA5	0.16771
URM1	0.16771
ZNF579	0.16776
AASDHPPT	0.16789
HOXD3	0.16791
CCDC117	0.16793
SKA2	0.16795
PPA1	0.16802
UFD1	0.16803
ITIH5	0.16804
TMEM119	0.16805
KLHL26	0.16805
NSA2	0.16821
DIS3L	0.16821
MMP10	0.16822
MMP19	0.16826
TAAR5	0.16834
SNRK	0.16845
ZNF799	0.16866
LRR1	0.16872
RNASEK	0.16881
TMC3	0.16895
KLHDC8A	0.16907
AMER2	0.16914
TP53	0.16918
MYO9B	0.16936
SLC17A7	0.1694
EIF4G1	0.16946
ZYX	0.16947
MUTYH	0.16948
OTUD3	0.16953
DROSHA	0.16957
ZNF148	0.16959
PKP3	0.16961
DNAAF4	0.16963
PDIA4	0.16967
C3orf58	0.16971
ZNF16	0.16973
ILKAP	0.16974
VPS51	0.16975
ANKRD16	0.16983
OR2AG1	0.16995
KLK6	0.16999
METTL21C	0.17001
ADGRL2	0.17006
UVSSA	0.17018
TIGD3	0.17027
SPPL2C	0.17032
SPRR3	0.17033
CASKIN1	0.17042
LYNX1	0.1705
SLC17A8	0.17055
BTBD2	0.17058
FAM71E2	0.17062
BNIP2	0.1707
SLC25A39	0.17085
PSAT1	0.17087
SMIM1	0.17093
MYBL1	0.17098
STAM	0.17105
FBXO47	0.17112
ECE1	0.17135
GABRR2	0.1714
RSRP1	0.1715
CAPN8	0.1717
ACY1	0.17171
RYK	0.1719
TJP2	0.17192
MAPRE1	0.17193
DGLUCY	0.17196
ORMDL1	0.172
ESAM	0.17228
TAS2R46	0.17234
DGKE	0.17242
TMEM100	0.17251
HTR1D	0.17259
CDHR5	0.17261
TNK2	0.17264
MSI2	0.17269
SMARCD3	0.1727
AUNIP	0.17278
CD53	0.17278
DEFB114	0.1728
GPN2	0.1729
NRN1L	0.17296
ILK	0.17298
C1orf141	0.17322
CALHM1	0.17328
ACR	0.17328
ATXN7L2	0.17336
TRIB1	0.17341
MYCN	0.17344
TMEM250	0.17344
SNPH	0.17347
THAP9	0.17355
LINGO3	0.17358
SLC6A13	0.17368
PPP3R1	0.1737
IL15RA	0.17377
BLOC1S5	0.1738
AP3S1	0.17389
CCR7	0.17395
MUSTN1	0.17412
LRRC58	0.17412
SLC26A6	0.17418
SNF8	0.17419
CPSF3	0.1742
ARF5	0.17426
OR51E1	0.17432
RPS6KA2	0.17434
NAV3	0.17434
FAM169A	0.17448
TAX1BP3	0.17453
OTX2	0.1746
ZFYVE9	0.17462
CHAC2	0.17479
EPC1	0.17483
AKAP5	0.17486
LRP3	0.17491
SMPD4	0.17502
TTLL1	0.17506
CWH43	0.17507
SNAPIN	0.17511
EDNRB	0.17513
POTEE	0.17515
MED17	0.17523
CCL27	0.17526
MPPED2	0.17545
ATP1A4	0.17547
ATP5F1D	0.17554
MOV10L1	0.17556
DERL2	0.1756
ADHFE1	0.17562
CALCOCO2	0.17563
RPE65	0.17583
RRN3	0.17589
C8orf87	0.17591
GLE1	0.17591
TMEM95	0.17602
LYVE1	0.17607
FAM20C	0.1761
CLRN2	0.17612
VAV2	0.17616
COL1A1	0.17629
SLC12A1	0.17638
BPIFA3	0.1764
TTI1	0.17653
B2M	0.17658
C22orf39	0.17658
BLMH	0.17666
SMTNL2	0.17675
NRG4	0.17677
PIK3R2	0.17683
TEX10	0.17689
THEGL	0.177
H1FX	0.17704
LRRC32	0.17708
APOF	0.17715
NFKBID	0.17717
PIK3CA	0.17721
DKK4	0.17724
DMGDH	0.17725
PODXL2	0.17727
ASTN2	0.17727
OR10A7	0.17727
CNPY3	0.1773
OCIAD2	0.17737
CXCL5	0.17746
OLR1	0.17747
DEPP1	0.17753
CLASP2	0.17757
EIF1	0.17768
ARHGAP33	0.1777
ARHGEF37	0.17792
TNFSF10	0.17794
DIRC1	0.17795
ABTB1	0.17795
MEF2C	0.178
INMT	0.17812
ZCCHC9	0.17813
C15orf61	0.17815
KRT13	0.17815
ZNF19	0.17819
ZFYVE26	0.1782
IRF7	0.17826
ABCC8	0.17829
FOXI1	0.17832
GCNT4	0.17836
VTI1A	0.17837
WFDC11	0.17843
CNTD1	0.17853
GSTA4	0.17854
TMEM125	0.17864
LRRN4CL	0.17866
C17orf51	0.17871
GNRHR	0.17874
PTBP2	0.17879
TRIM68	0.17881
WDR66	0.17883
KLRC4	0.17886
FAM161B	0.17889
MIOX	0.17899
SFRP1	0.17914
PLD5	0.17935
MAGI2	0.17938
FAM221B	0.17939
RUFY2	0.17939
OR5B3	0.17942
CTSA	0.17944
MANSC4	0.17963
E2F6	0.1797
ZNF346	0.17977
CXCL3	0.17981
PSME2	0.17982
PLPPR4	0.17983
ADAP1	0.17998
AGL	0.18
PSMC1	0.18
SUSD4	0.18004
CTNND2	0.18006
HNRNPR	0.18024
GGT5	0.18024
AATK	0.18032
HS6ST3	0.18036
C5orf66	0.18041
FGF21	0.18053
SIRT2	0.18056
GPR161	0.18058
REV3L	0.18068
CAMTA1	0.1807
PTGIS	0.18071
OR5M1	0.18081
ARID3C	0.18095
TCIRG1	0.18099
GRK4	0.181
C14orf178	0.18102
CNMD	0.18105
ITIH3	0.18109
ZNF668	0.18109
CDYL2	0.18109
MAP3K9	0.18115
SPNS2	0.18125
PPT1	0.18133
DCLK1	0.18139
NT5C	0.18143
NPHP1	0.18145
ASB8	0.18152
IRF9	0.18155
AGBL4	0.18157
CSNK1A1L	0.1816
ETV6	0.18161
TIE1	0.18163
INTS14	0.18167
C1QTNF12	0.18171
DEFA1B	0.18173
TIPRL	0.18175
NDRG2	0.18175
DDX17	0.18175
TMEM173	0.18183
SLC7A1	0.18183
ARL8A	0.18195
MARVELD1	0.18195
HNRNPA3	0.18197
LRRC45	0.18202
CHAF1A	0.18204
TLR9	0.18205
TMEM38B	0.18208
MRPS28	0.18209
SMYD1	0.18211
MTERF1	0.18214
EDNRA	0.18215
NPR1	0.18216
RPP40	0.18221
C5orf52	0.18222
DGKB	0.18222
HOXD11	0.18231
MEI4	0.18246
TRIM32	0.18246
UGGT1	0.1826
YJU2	0.18262
PRPF40B	0.18267
PHYHIPL	0.18276
SLC25A13	0.18293
OR7A5	0.18293
NPAS2	0.18299
RGS20	0.18301
CKAP5	0.18304
OR6M1	0.18304
HACD3	0.18311
SLC22A9	0.18317
WFDC9	0.18317
MAP6D1	0.18319
PRKCH	0.18327
DNAH9	0.18329
FAM163B	0.18333
BICD1	0.18337
BDKRB1	0.18346
EIF5B	0.18352
VSTM2L	0.18354
KRT78	0.18357
CYB5R4	0.18359
FRRS1	0.1836
IQCG	0.18371
IGLON5	0.18373
RPL14	0.18383
MYOM3	0.18386
DGKG	0.18394
TJP1	0.184
PYCARD	0.18407
RDX	0.18412
DLL4	0.18412
OASL	0.18414
CPNE9	0.18416
MYO7B	0.18421
ABHD12B	0.18438
ABCF2	0.18442
SLC22A31	0.18445
PDE1B	0.18455
OR51I2	0.18461
PCDHAC2	0.18466
SLX4	0.1847
KIAA1217	0.18477
TXNDC12	0.18481
ISG20L2	0.18483
RNF222	0.18492
ASNA1	0.18495
CHCHD5	0.18498
STOM	0.18522
HMGXB3	0.18537
OR5M3	0.18549
CTU2	0.18562
SLC22A12	0.18563
LRRC47	0.18566
GEMIN7	0.18579
AMFR	0.18585
ZNHIT3	0.18588
PSPN	0.18594
ANXA2	0.18595
ANKRD30A	0.18605
INTS2	0.18613
USP50	0.18614
CRB3	0.18618
BORCS7	0.18624
WFDC10B	0.18639
DNAL4	0.18642
OR52H1	0.18645
NAXD	0.18647
ERCC3	0.1865
WBP1L	0.18661
LENG1	0.18684
GRID2IP	0.18693
LHFPL2	0.187
KIF18B	0.18703
MAEA	0.18708
CDNF	0.18708
HUS1	0.18717
LUC7L	0.18718
PITPNM3	0.1872
CHTF8	0.18725
CPEB1	0.18727
HIRA	0.18732
KCNE2	0.18742
SGTA	0.18746
TLDC1	0.18751
SLC22A18AS	0.18753
RCC1L	0.1877
MEOX2	0.18771
NDUFC2-KCTD14	0.18773
OR6N2	0.18776
HIBADH	0.18776
CD34	0.18778
TBXAS1	0.18783
RNASEK-C17orf49	0.18788
BPIFA2	0.18788
S100A5	0.18796
SPCS2	0.188
SNX24	0.18801
ZC3H3	0.18806
PPIB	0.18807
LIN28B	0.1882
BTBD16	0.18825
CST9	0.18832
FZD4	0.18835
UNC5D	0.18839
MRPL33	0.18841
RTP4	0.18847
C5orf24	0.18849
CD300E	0.18851
EPPIN	0.18853
PLA2G2F	0.18856
CC2D1B	0.18856
RP9	0.18869
CDYL	0.1887
ANKMY2	0.18873
PTGR2	0.18877
RPS28	0.18877
MARCH4	0.18878
MYRIP	0.18891
ECEL1	0.18902
LARP4	0.18902
C4orf48	0.1891
ANAPC11	0.18921
ZNF329	0.18921
SRSF8	0.18922
LMLN	0.18928
GNA14	0.18939
AMBN	0.18942
SH2D3A	0.18943
IDUA	0.18957
FXYD7	0.18959
AGFG2	0.18983
HOXA13	0.18984
OR5AP2	0.19
DCAF6	0.19018
OR6T1	0.19024
CA9	0.19031
NRARP	0.19033
LY6K	0.19041
ZCCHC14	0.19046
SLC35B4	0.19055
MSI1	0.19056
PMM1	0.1906
ACTN4	0.19062
DEFB115	0.19067
FAM209A	0.19069
CLVS2	0.1907
FRMD6	0.19075
TPBGL	0.19077
CD58	0.19081
MUC5B	0.19085
CCDC57	0.19086
DSEL	0.19086
C20orf96	0.19091
ZNF587	0.19093
TSHZ2	0.19095
PSMB1	0.19103
CALML5	0.19106
IFNA4	0.19107
HTR3E	0.19108
MORN1	0.19117
ALS2	0.19119
PDE6C	0.1912
MOAP1	0.1913
DLK1	0.1914
WWC2	0.19147
SF3A1	0.19155
ACTR3C	0.19158
NOC3L	0.19159
HAGHL	0.19159
DOK6	0.19161
RANBP3	0.19161
MDH1	0.19183
RAB17	0.19193
LDHB	0.19194
GUCA1C	0.19197
ST3GAL2	0.192
FOXRED2	0.19234
DENND3	0.19236
DNAJB14	0.19237
CFTR	0.19257
ZNF680	0.19264
APOBEC3C	0.19271
LRRTM4	0.19286
STX4	0.19292
PPP1R35	0.19301
NES	0.19307
GRAMD4	0.19308
MIS12	0.19311
NBEAL1	0.19315
FAM53A	0.19317
OR13J1	0.19319
PLLP	0.19325
KHNYN	0.19327
CNTFR	0.19331
MESP2	0.19337
PCED1A	0.19347
ZNF843	0.1935
ZNF461	0.1936
PPP1R13L	0.19361
OR4C6	0.19362
GUCA2B	0.19363
EIF1B	0.19367
INAFM2	0.19381
RAB8B	0.19383
DHX38	0.19384
GPR27	0.19386
GHRHR	0.19388
OR1L1	0.19388
RINL	0.19397
FREM1	0.19403
CCDC24	0.19404
MAP6	0.19407
RABGAP1L	0.19409
KY	0.19412
MEDAG	0.19416
BATF	0.19417
LBHD1	0.1942
TBCK	0.19426
FLNC	0.1943
SBK1	0.19437
MIER3	0.19438
OR8B12	0.19448
SOX8	0.19457
SNCG	0.1946
ALK	0.19468
GOLGA6L10	0.19468
OR9G4	0.19469
DBR1	0.19476
HMGN1	0.19478
CRHR1	0.19479
SLC1A3	0.19493
SGO1	0.19496
KRTAP1-4	0.19496
ZNF611	0.19506
LTBP2	0.19516
COL15A1	0.19517
RORC	0.19518
SBF2	0.19522
DTX3L	0.19528
EPHA6	0.19539
MYO3A	0.19546
FERMT2	0.19546
METTL16	0.19549
GREM1	0.19552
OR2M7	0.19567
C22orf46	0.19568
PDZD9	0.19574
BRWD1	0.19584
YWHAG	0.1959
CTAGE6	0.19594
GPATCH3	0.19612
IL31RA	0.19617
SLCO1B1	0.19632
CDC42EP5	0.19632
ORAI2	0.19643
TOMM34	0.19643
CSKMT	0.19655
TAS2R19	0.19661
FCN1	0.19664
PSMC3	0.19667
TREML2	0.19668
ZMIZ2	0.19669
TOR1AIP1	0.1967
PTPRJ	0.1967
ZNF549	0.19675
ULK1	0.19716
RAB3IP	0.19719
ZSWIM5	0.1972
TNFSF15	0.19726
DEPDC1B	0.19731
PSMD9	0.19731
RSAD1	0.19735
UBE2Q2L	0.19746
SLC2A12	0.19747
ZNF286B	0.19747
TRIM59	0.19751
SLC5A7	0.19753
DCP1A	0.19759
MYCL	0.19764
SGK494	0.19775
SRGAP2	0.19777
FARS2	0.19781
PLAA	0.19787
ZNF250	0.19791
SRP68	0.19793
UPB1	0.19793
ZNF552	0.19794
CAPN2	0.19806
ANO9	0.19812
SPECC1L	0.19813
CHRNE	0.19814
PPFIBP1	0.19816
RPL8	0.19817
GNAI3	0.19824
BEND3	0.19825
OR52N2	0.19827
ZNF586	0.19833
CDCA8	0.19834
GNG11	0.19836
IFT74	0.19846
DEPDC7	0.19846
ACOT7	0.19851
IL20	0.19869
ZNF215	0.19872
AKAP9	0.19874
ZNF726	0.19883
CCDC159	0.19891
CLIC3	0.19897
ZBTB10	0.19906
OR1N2	0.1992
RTN1	0.1992
DEFB112	0.19922
CKAP2L	0.19923
TRDMT1	0.19932
CLSPN	0.1994
EGR2	0.19956
XAB2	0.19956
TMEM67	0.19958
FOXC2	0.19967
SUDS3	0.1997
IFNA2	0.19977
ULBP1	0.19991
COG8	0.19995
KRTAP10-7	0.20002
RNF14	0.20004
G6PC2	0.20016
SETD1A	0.20017
TARDBP	0.20025
COMT	0.2003
WDR48	0.20046
COMMD7	0.20046
ZFYVE27	0.20055
MED21	0.20063
FUT7	0.20066
MAD2L1	0.20076
PYM1	0.20078
CCDC86	0.20083
GTF3C1	0.20086
TDRP	0.2009
TBC1D28	0.20091
MUC3A	0.20094
TSG101	0.20094
SEPT4	0.20094
SZT2	0.20096
SMTNL1	0.20112
AK7	0.20121
EPB41L4A	0.20122
ERCC6	0.20122
FBXO4	0.20123
TMEM236	0.20125
TLL2	0.20129
COL8A1	0.20131
MFSD10	0.20135
CASR	0.20137
A1BG	0.20139
ITGB5	0.20144
PLK3	0.20145
PPM1J	0.20145
STAB1	0.20146
CTAGE15	0.20146
PGS1	0.20146
ERVV-2	0.20148
SUN1	0.20164
C2orf71	0.20169
TEX14	0.20173
ATXN7	0.20183
SLC7A6	0.20185
FGF9	0.20209
PIH1D1	0.20212
ADAMTS14	0.20215
AS3MT	0.20215
OR5AN1	0.20244
TRAF3	0.20251
ANKRD39	0.20252
GNAZ	0.20252
ZFPL1	0.20261
RAP1B	0.20274
SHC3	0.20278
SFMBT1	0.20283
TMEM45A	0.20297
HIVEP1	0.20302
SPTY2D1	0.20308
LAPTM5	0.20309
ASCL2	0.20309
DDX43	0.20314
HOXA6	0.20322
MTFP1	0.20331
TMEM217	0.20348
OR2T12	0.20354
PQLC2L	0.2036
OR51B4	0.20364
PGBD5	0.20389
ANKRD63	0.2039
FAT3	0.20392
PLA2G4E	0.20396
ARHGAP25	0.204
FRMD4B	0.204
LGR6	0.20403
ZNF705E	0.20406
OR5H1	0.20411
H2AFZ	0.20411
RABGAP1	0.20414
GRIN3A	0.20416
RNF175	0.20421
GMFG	0.20434
OR51E2	0.20442
RGMB	0.20443
CACYBP	0.20445
TMEM147	0.20452
STEAP4	0.20463
S100A1	0.20464
LILRB4	0.20464
MX2	0.20467
KAT6B	0.20474
CHKA	0.20476
MAML1	0.20481
LSAMP	0.20482
CHI3L2	0.20493
WDR70	0.20503
BDH1	0.20507
TCTN2	0.20512
HMCN2	0.20516
OR1L8	0.20517
TMEM39A	0.2052
PSTK	0.20521
CD300C	0.20523
CHRAC1	0.20524
IL17REL	0.20526
ETHE1	0.20536
PARP14	0.20542
STYK1	0.20544
TRIT1	0.20554
DMRTA2	0.20562
GRIFIN	0.20563
WNK4	0.20563
ABCB11	0.20585
SLC2A4	0.20588
SAP30BP	0.20601
ZNF670	0.20626
MYO6	0.20626
PTPRN2	0.20627
NUDT4	0.2063
SCML4	0.20641
PRDM14	0.20646
F2R	0.20649
JUND	0.20653
NCKAP1	0.20656
DDX60	0.20671
KRTAP1-5	0.20679
RGS1	0.2068
SGMS1	0.2068
TMEM200A	0.20688
C12orf75	0.20691
KCNH1	0.20695
PPP4R2	0.20695
LILRB1	0.20698
LONRF1	0.20705
ADGRE5	0.20706
FOSL2	0.20712
TMEM161B	0.20715
SLC35F3	0.20724
EMC10	0.20726
LPAR1	0.20728
LELP1	0.20729
ZW10	0.20737
SRSF6	0.20737
BLCAP	0.20744
QRSL1	0.20749
SATB1	0.2075
ACAA2	0.2075
LRRC8C	0.20757
KBTBD8	0.20769
TOMM40L	0.2077
ELF2	0.2077
MTSS1	0.2078
HNF1B	0.20785
LMX1A	0.20793
GOPC	0.20793
PLA2G15	0.20795
KRT9	0.20805
TSTA3	0.20813
TBC1D16	0.20813
RPRML	0.20826
PRMT8	0.20833
TAAR8	0.2086
ACP2	0.20868
AQP11	0.20868
ZNF587B	0.2087
TMEM150A	0.20872
SLC30A8	0.20874
REG3G	0.20875
GML	0.20881
PLAC9	0.20893
TMEM216	0.20899
HELB	0.209
SLFN11	0.20918
CEP120	0.20921
LRRC72	0.20925
CERK	0.2093
CCDC124	0.20932
C20orf197	0.20936
NDUFA12	0.20939
TMEM214	0.2094
TWF1	0.20945
MFSD14B	0.20947
ZNF14	0.20955
METTL22	0.20958
LRAT	0.20965
KIAA0513	0.20966
FCGRT	0.20968
GNG5	0.20969
ADAMTS9	0.20969
KRCC1	0.20976
CPLANE1	0.20976
DEFB108B	0.20976
SP7	0.20998
MTIF2	0.21
SLC4A3	0.21006
OR51D1	0.21015
MTMR10	0.21018
DSCC1	0.21029
TMOD1	0.21039
NPDC1	0.21059
ASB10	0.21076
EFNA5	0.21081
SNTB2	0.21095
FPGS	0.211
FAM57B	0.21108
ZCCHC3	0.21108
MYMK	0.21109
STIM2	0.2111
H2AFV	0.2111
ALKBH3	0.21115
MERTK	0.21118
TRIM35	0.21123
CLEC4F	0.21127
MTHFD1L	0.21135
ERAL1	0.21142
CCS	0.21145
NFIB	0.21148
NPAS3	0.21149
OGDH	0.21157
IFT22	0.21157
AIFM3	0.21163
CIDEC	0.21167
SSSCA1	0.21168
CFAP53	0.21171
ZNF23	0.21177
CDH10	0.21182
KCNK16	0.21193
CCDC136	0.21195
PLSCR4	0.21207
RAB26	0.21216
PRDX6	0.21218
SLC25A34	0.21223
LIX1L	0.21244
PITPNA	0.21248
HBA2	0.2125
VEGFA	0.21253
AQP12A	0.21296
GUSB	0.21304
MAMDC2	0.21305
CPNE2	0.21309
CWC15	0.21312
RSPH6A	0.21321
GEMIN6	0.21326
SMIM15	0.21332
PHOSPHO1	0.21337
GPR156	0.21339
LRRC74A	0.2134
SNU13	0.21358
ARNTL2	0.21359
CHCHD3	0.21362
DPF3	0.21383
C1orf195	0.21386
PROB1	0.21391
SLC30A6	0.21394
NHLRC4	0.21395
USP28	0.21403
C14orf28	0.21404
TOM1	0.21406
SLC15A2	0.2141
WAPL	0.21424
DIO3	0.21444
RPL15	0.21457
SLC22A11	0.2146
LMNTD2	0.2147
PRSS53	0.2147
WDR87	0.21491
GPATCH2L	0.21492
PEX12	0.21495
NUDT8	0.21496
TRPV5	0.21498
TRIM43B	0.21506
GNMT	0.21535
ACO2	0.2154
NMBR	0.21548
BICRA	0.21549
BNC2	0.21563
ADGRG7	0.21564
USP33	0.21566
BCAR3	0.21577
PRKAA2	0.21585
DSC2	0.21585
RECQL5	0.21586
ANO10	0.21588
INTU	0.21605
C1QL1	0.21606
FGD6	0.21614
GOLPH3L	0.21615
PDZD7	0.21615
PANK3	0.21622
C3AR1	0.21626
SULT1B1	0.21631
ZNF304	0.21655
DYNC1LI1	0.21667
RNGTT	0.21667
KLF12	0.21671
LRRC56	0.21675
CTTNBP2NL	0.21681
IFNA14	0.21682
SPATA24	0.21691
RBM46	0.21706
OR5M9	0.21707
ADGRF4	0.2171
LLGL2	0.21711
KRT7	0.21722
MFAP3L	0.21734
TNS2	0.21744
MOB1B	0.21752
CYP51A1	0.21757
ERFE	0.21765
TAS2R30	0.21773
DCAF10	0.21782
METTL7B	0.21792
RNF149	0.21802
SPAST	0.21804
SERINC1	0.21804
TBC1D13	0.21821
SMCP	0.21822
TRABD2A	0.21824
ZWILCH	0.21824
VPS11	0.2183
SRSF12	0.21831
KDM4D	0.21831
RCBTB1	0.21833
IL33	0.21835
ADD3	0.2184
DCUN1D4	0.21843
LIFR	0.21844
FYTTD1	0.21852
LENG9	0.21856
PPARGC1A	0.2186
CDK17	0.2186
HEATR1	0.21861
MTHFD2	0.21868
NARFL	0.21881
VIL1	0.21882
CCDC157	0.21886
C1orf216	0.21887
PERP	0.2189
UBXN6	0.21895
SLC40A1	0.21901
IL23A	0.21913
BSPRY	0.21923
LILRA1	0.21927
ATXN7L3B	0.21938
NEFL	0.21945
LILRA2	0.21947
CALB1	0.21964
OSTN	0.21974
MAP2K1	0.21986
GNAT2	0.21994
AVPR1B	0.21997
RYR2	0.22004
ARHGAP19-SLIT1	0.22022
SLC34A2	0.22026
DNAJB11	0.22027
MBD5	0.22033
MT1E	0.22036
BTF3L4	0.22039
AP1AR	0.2204
DPYSL3	0.22043
ACOX3	0.22048
HERC6	0.22055
TLE1	0.22063
NT5DC1	0.22066
ADAMTS7	0.22067
BUB1B-PAK6	0.22068
ATL2	0.22077
C1orf137	0.22079
TSHB	0.22088
SUPV3L1	0.22088
RPL26L1	0.2209
COP1	0.22098
C12orf66	0.22098
PRKCD	0.22099
NTHL1	0.2211
MYADM	0.22111
LINC00452	0.22114
KDELR2	0.22115
KBTBD7	0.22117
HFM1	0.22118
C16orf89	0.22119
TET3	0.22129
RNASE8	0.22134
TXNDC9	0.22135
PRAM1	0.22135
ZSCAN5A	0.22137
ZNF283	0.22143
IFIT1	0.22154
C19orf38	0.22157
B4GALT6	0.22161
ARHGAP11A	0.22162
VNN3	0.22164
CLEC2A	0.22172
SIX2	0.22178
OR2L2	0.22183
MIB1	0.22198
COL21A1	0.22199
SEMA4C	0.22204
RSPO2	0.22221
EPGN	0.22223
GBP4	0.22224
CAMK2D	0.22226
BHLHA15	0.22228
MUC2	0.22229
OR6A2	0.22229
DBNL	0.22231
DEPDC4	0.22233
RANBP17	0.22239
MORN5	0.22241
TXNRD2	0.22241
CBL	0.22258
LSM7	0.22259
HSF2	0.2228
LSG1	0.22285
OR9I1	0.22304
MYL3	0.22306
CAPN1	0.22308
C5orf58	0.22311
EQTN	0.22312
VAV1	0.22312
TBC1D22B	0.2232
LYRM4	0.22326
SPATA20	0.2233
FAM209B	0.2233
COMMD1	0.22332
NME5	0.22348
ZNF382	0.22359
HMCN1	0.22362
SALL4	0.22366
SHPRH	0.22373
SRSF7	0.22393
PFKP	0.22409
TERF2	0.22415
PCSK5	0.22423
EHBP1	0.22424
NKIRAS1	0.22425
GAST	0.22434
MAF	0.22435
DMRT3	0.22436
GTF2A2	0.22436
PDE8A	0.22436
COMMD10	0.22444
STXBP1	0.22445
RAB31	0.2245
BCAS3	0.2246
FAM43A	0.22481
SHKBP1	0.22484
MARCH1	0.22501
ZFP36	0.22503
DRAP1	0.22507
PLEKHA5	0.2251
EFCAB1	0.2253
NUP37	0.22533
MTRNR2L1	0.22535
NXPH1	0.22538
EIF4EBP1	0.22543
CIDEA	0.22548
INTS5	0.22551
HMGXB4	0.22554
PHKG1	0.22555
ITGAX	0.2256
CEBPB	0.22566
ZNF491	0.22567
MYLIP	0.22571
CPEB3	0.22575
CCL16	0.22578
C20orf173	0.2258
HMGCL	0.22583
RNF212	0.22583
PRR35	0.22588
GOLGA8K	0.2259
KLRF2	0.22593
KLK11	0.22604
EPPIN-WFDC6	0.22614
CXXC5	0.22616
CITED2	0.22624
IFITM3	0.22624
TNFRSF13C	0.22637
KCNJ15	0.22642
OR1S2	0.22647
DCAKD	0.22659
AOAH	0.22674
GUCA2A	0.22678
JAK3	0.22681
SFXN2	0.22688
TPPP2	0.22694
PTGES	0.22716
DACT2	0.22722
CEACAM20	0.22727
PRB2	0.22733
GMNC	0.22735
TRARG1	0.22739
STRIP1	0.22746
FBXO36	0.22759
CDX1	0.2276
TFPT	0.2276
NEK3	0.22763
RIIAD1	0.22769
C1orf189	0.22774
ZNF729	0.22776
AHNAK2	0.22783
ATXN1	0.22784
CAMK4	0.22786
ZIC4	0.2279
PLK5	0.2279
PLPP4	0.228
GOLGA4	0.22805
IQGAP2	0.22806
HPGDS	0.22811
TDP1	0.22824
RANBP3L	0.22854
CNNM4	0.2286
NAA16	0.22863
CAMK2G	0.22878
C1QL4	0.2288
TEX29	0.22884
ATOH8	0.22891
PRCD	0.22891
AFM	0.22894
PACSIN2	0.22895
DEGS1	0.22911
ZNF773	0.22919
PYDC1	0.22924
CD207	0.22928
PSD3	0.22936
CCDC6	0.22939
BAZ1B	0.2294
C17orf107	0.22948
MRPL47	0.22961
NEUROG2	0.22964
IQCA1	0.22965
HNRNPL	0.22969
OST4	0.22981
ANKRD30B	0.22987
MAP4K4	0.2299
IPO4	0.23
GDF2	0.23007
LYPLAL1	0.23009
FRG1	0.23018
DCD	0.23019
VPS13D	0.23023
MIR1-1HG	0.23026
CYSTM1	0.23031
CD109	0.23031
CRYGS	0.23033
ITGA7	0.23043
CEP295NL	0.23043
IDO1	0.23045
TEX47	0.23047
GLYATL1	0.23048
MYO3B	0.23054
ANO3	0.23055
DNAH6	0.23062
RHCG	0.23072
ALG5	0.23079
COPS9	0.23094
FAM98C	0.23096
MRPS35	0.23109
RAB5A	0.23113
CPT1A	0.23113
DHRS2	0.23129
ENTPD5	0.2314
LRFN3	0.23151
EIF3D	0.23152
KIAA1551	0.23153
RHBDD1	0.23157
RILPL2	0.23157
MFSD2A	0.23162
COA1	0.23166
TULP4	0.2318
VASN	0.2318
CHST14	0.23185
BCL2L13	0.23185
TG	0.23195
SIX5	0.23195
NCLN	0.23221
GCNT7	0.23225
ODF3B	0.23234
SNX3	0.23236
OR2M4	0.23238
RIMS2	0.23243
MYO5C	0.23254
WNT4	0.23259
HMSD	0.23263
EFR3A	0.23265
ZNF83	0.23267
CLIP2	0.23268
FAM20A	0.23268
ISOC2	0.23272
PDPN	0.23274
DUOXA2	0.23274
ANKRD12	0.2328
ZCCHC7	0.23281
GABRB1	0.23282
DZIP1L	0.23284
IL19	0.2329
YY1	0.2329
ZNF646	0.23293
CFHR2	0.23295
PTCH1	0.23296
GRPEL1	0.23302
PTPN13	0.23307
MAPK11	0.23308
KCNK12	0.23313
RWDD2A	0.23313
OTUB2	0.23322
STARD3NL	0.23327
PNPLA1	0.23328
PSMC6	0.2333
OR1N1	0.23337
PSMC4	0.23349
INPP4A	0.23352
FUCA1	0.23358
TBCCD1	0.23371
PTCD2	0.23375
BACE1	0.23385
ADIPOR2	0.23385
AP5M1	0.23386
ARAP2	0.23396
IL11RA	0.23402
INS	0.23415
SIGLEC8	0.23416
MAD1L1	0.23417
GIPC3	0.23425
EMC2	0.23442
GPS1	0.23446
ANAPC1	0.23453
ITIH4	0.23455
NR1I3	0.23459
CARD17	0.2346
C1orf198	0.23466
SIAH1	0.23469
LHX8	0.23474
BCL2L12	0.23485
GLRA1	0.23489
PIAS2	0.23491
SYT3	0.23494
PCGF3	0.23497
SRSF10	0.23498
MKLN1	0.23498
XPR1	0.23509
TIMP2	0.23516
GSX1	0.23521
LMBRD2	0.23525
VGLL2	0.23526
FAM169B	0.23526
SHOC2	0.23537
TBP	0.23559
C5orf49	0.23571
THOC7	0.23576
UTP15	0.2358
SPOP	0.23581
DEFA3	0.2359
ALG1L2	0.23608
TCAF1	0.2361
