GENE	RA
AHI1	0.15045
IL12RB1	0.15046
MTFR1	0.15049
IRF6	0.1505
STX4	0.15053
NEK4	0.15054
EPB41L2	0.15075
USF1	0.1508
MT1M	0.15081
ENOSF1	0.15081
SYS1	0.15084
WBP1L	0.15085
THRSP	0.15098
OTOP1	0.15101
GLYATL1	0.15103
FAM84B	0.15106
EID1	0.15116
LMCD1	0.15123
DEFB135	0.15126
WDR66	0.15129
STXBP5L	0.1513
MAS1	0.15133
MOK	0.15135
UNC5A	0.15144
ASCL4	0.15146
POU4F3	0.15153
SETD1A	0.15158
HAUS1	0.15161
FUT5	0.15165
JUNB	0.15177
DNAJB14	0.15189
PDPR	0.15189
SLC8A3	0.15193
UQCRC1	0.15202
H2AFZ	0.15209
RYK	0.1522
FOXI3	0.15221
PROK2	0.15222
PRND	0.15224
MAPT	0.15232
MKRN1	0.15233
SLC35B4	0.15238
DNAJB12	0.15246
ENO3	0.1526
GALNT1	0.15263
MRS2	0.15266
ITM2C	0.15274
ANAPC15	0.15275
CYP2A13	0.15275
ANTXR1	0.15283
TMEM43	0.15298
CALM3	0.15299
WNK1	0.15301
UTP3	0.15311
KDM1B	0.15312
SIGLECL1	0.15312
ZER1	0.15319
DEFB133	0.15331
RBM20	0.15334
MED16	0.15338
PYCARD	0.1534
FAM221B	0.15347
GDPGP1	0.15357
NBPF7P	0.15358
MYC	0.15368
LRRTM4	0.15373
C14orf180	0.1538
ERICH3	0.15384
IPMK	0.15386
KCNT2	0.15387
MT1A	0.15391
PCDHA4	0.15397
SLC39A2	0.15399
HIVEP1	0.15405
PRKAG2	0.15405
CARD17	0.15407
PHOSPHO1	0.15414
CLASRP	0.15418
SCIN	0.15419
POU4F2	0.15428
FAM229A	0.1544
UGGT2	0.15448
TMEM132E-DT	0.1546
AK7	0.15463
HEATR1	0.15465
RPL15	0.15468
MNS1	0.15469
DIS3L	0.15472
PLD5	0.15477
ALKBH4	0.15477
PVALB	0.15478
NCOA4	0.1548
TRMT1	0.15486
IL15	0.15488
KIRREL2	0.15504
TEX22	0.15508
AKR7A3	0.15509
PSME4	0.15514
C11orf40	0.15523
FAM118A	0.15526
PERP	0.1553
AHCY	0.15532
TRIM7	0.15533
PQLC1	0.15535
LOC441098	0.15537
UPK2	0.15541
ST3GAL1	0.15547
ZNF596	0.15548
MBIP	0.15549
IFNA6	0.15551
RUNX1	0.15555
MAPK1IP1L	0.15556
AGBL3	0.15563
NMBR	0.15574
UBAP1	0.15574
RPH3A	0.15577
CWF19L2	0.15578
DEFB114	0.1558
SLC2A10	0.1558
DEFB113	0.15584
GLB1L3	0.15585
NGF	0.15605
ALG14	0.15612
OR52L1	0.15619
DPP8	0.15622
STMN1	0.15624
STX1B	0.15628
DCAKD	0.15628
FAM241A	0.1563
XKR7	0.15633
STK39	0.15638
CNOT11	0.15646
S100A13	0.1566
SLC37A4	0.15663
C3	0.15663
PSTK	0.15668
ARHGAP25	0.15681
DCBLD2	0.15704
MIS12	0.15708
SERPINB5	0.15717
CNR1	0.15718
TSTD1	0.15725
MIXL1	0.15726
SLC22A18	0.15727
RNF222	0.15728
HNRNPD	0.15746
SERP1	0.15747
PTBP2	0.15752
RCOR1	0.15754
APC	0.15756
IFIH1	0.1576
MRPL20	0.15764
ZC3H12A	0.15766
RPL7	0.15768
STH	0.1577
KCNK17	0.15784
PRH2	0.15784
TSPYL4	0.15786
OR51E1	0.15793
RNF157	0.15793
XPA	0.15797
ABCB6	0.15798
NEURL2	0.15805
C5orf52	0.15814
TMIGD2	0.15819
LAP3	0.15823
ZNF552	0.15843
CCDC105	0.15846
SERPINI2	0.15851
ZSWIM5	0.15858
TOX2	0.1586
BCL9	0.15862
GABRR3	0.15862
LILRB1	0.15866
PITRM1	0.15868
HERPUD1	0.1587
CTSA	0.15872
NLRC4	0.15876
EIF2S2	0.15888
HNRNPA3	0.15893
CHTOP	0.15895
UQCC1	0.15899
NAA30	0.15901
IQGAP3	0.15904
C9orf152	0.1591
MUC2	0.15919
WDR64	0.15932
DCP1A	0.15934
GEMIN6	0.15937
CHST4	0.15938
INSL6	0.1595
EPB41L4A	0.15952
CUEDC1	0.15965
MAFG	0.15969
IL36G	0.15988
PTH2R	0.15989
HPSE	0.16006
IFT27	0.16012
TJP2	0.16013
FEM1B	0.16017
TMEM38B	0.16018
ADAM7	0.16021
RSPH6A	0.16033
REP15	0.1606
FAM92B	0.16072
CHST15	0.16075
EFCAB2	0.16076
TEX29	0.16097
PI3	0.16104
TNR	0.16105
TFDP1	0.16105
AGFG2	0.16109
DENR	0.16111
ZNF461	0.16111
AP1AR	0.1612
EHD4	0.1612
FOXN2	0.16121
NME5	0.16135
GTF2H1	0.16138
MNAT1	0.16138
ATP10B	0.16139
CHST12	0.1614
GREB1	0.16148
GOLGA6L4	0.16163
FOXM1	0.16166
SEMA4A	0.16168
LRRC37A	0.16174
LRWD1	0.16176
RIPPLY2	0.16177
NRDE2	0.1618
UBTD1	0.16183
ANAPC1	0.16184
FSIP1	0.16185
MRPS35	0.16186
SNF8	0.16187
SNX24	0.16193
UEVLD	0.16195
ZNF844	0.16196
NANOS2	0.16197
EDIL3	0.16204
ST18	0.16204
RAB20	0.16214
VIPR1	0.16225
CECR2	0.16237
KIAA1191	0.16239
MED8	0.16245
CHPT1	0.16246
LACTB	0.16246
CACNA1C	0.16249
PDCD2	0.1625
TSPYL1	0.16256
TRAPPC4	0.16257
SDC4	0.1626
GP5	0.16268
TBC1D13	0.16285
TRIM72	0.16292
ARF4	0.16294
MYOF	0.16295
PRSS8	0.16306
IVNS1ABP	0.1631
TPPP2	0.16313
CTTNBP2NL	0.16331
CAMK4	0.16334
C10orf67	0.16334
TMEM150A	0.16351
FOXJ2	0.16356
FSTL4	0.16371
CHRNA4	0.16374
ITGB1	0.16379
SPAG8	0.16384
SLC6A5	0.16386
ENTHD1	0.16389
F2R	0.16398
USP50	0.16401
ASIP	0.16407
THOC3	0.16408
TMEM173	0.1641
FBXO8	0.16413
REPS1	0.16428
SYT12	0.16431
PPP1R36	0.16436
PUS7	0.16444
IRF9	0.1645
MKLN1	0.16451
AGBL4	0.16458
PHC3	0.16459
CPEB1	0.16468
ZNF587B	0.1647
OR13C4	0.16479
ENO4	0.1649
ENPP1	0.16491
SLC12A2	0.16506
KIAA0930	0.16517
GOLGA8N	0.16525
SLC45A3	0.16528
HOXD3	0.16531
KLHDC7B	0.16532
LOC388436	0.16534
MALL	0.16538
SIX3	0.16555
NELFA	0.16577
BNC2	0.16584
CCL2	0.16587
EPHB3	0.16592
PC	0.16593
ZNF83	0.16593
ATXN7L2	0.16594
MEI4	0.16597
A1BG	0.16598
USP25	0.16602
UBE2G1	0.16604
DCLK1	0.16606
TNFRSF1B	0.1661
C11orf49	0.16614
MYH14	0.16615
MRPS14	0.16616
SLMAP	0.16618
PCED1B	0.1662
HMHB1	0.16621
DCUN1D4	0.16622
F2RL2	0.16622
RNF175	0.16627
PTCRA	0.16631
LHB	0.16631
FRMPD2	0.16633
SPATA7	0.16634
WARS	0.16656
COPS7B	0.16659
CAPN1	0.16669
RFT1	0.16673
TMEM256	0.16676
NUTM2F	0.16678
ZBTB25	0.1668
C1orf226	0.16683
TRIM73	0.16685
AP3M1	0.16694
MUC13	0.16695
RAP2A	0.16696
HRH4	0.16697
GNG11	0.16701
ZNF668	0.16702
CCDC102A	0.16702
BHLHA15	0.16703
EPHA6	0.16709
IDH1	0.16716
CLSTN1	0.1672
SUGP2	0.1672
CMTM8	0.16725
CLDN16	0.16737
HSD3B7	0.1674
CNPY2	0.1675
DEFA1	0.16755
MBD2	0.16758
ANKDD1A	0.16761
ENSA	0.16762
GSG1	0.16762
N4BP2L1	0.16774
CAMK2G	0.16778
FECH	0.16784
FAM241B	0.16787
ING1	0.16795
LHFPL2	0.16799
TDRD7	0.16814
MYH6	0.16816
GLCE	0.16819
CACNA1B	0.16824
NUP93	0.16827
CLDN18	0.16834
SH2D5	0.16843
ZNF580	0.16844
PCDHA3	0.16845
OR3A2	0.16848
RHNO1	0.16864
EXOC7	0.16866
LSM14B	0.16866
AMBN	0.16872
SLFN11	0.16878
RP1L1	0.16882
ZNF277	0.16889
SLC22A24	0.16892
POLR1D	0.16893
PINK1	0.16895
RBBP5	0.16899
PSME3	0.16904
CNN3	0.16905
HS3ST5	0.16906
OR9G4	0.16907
ALK	0.16909
HPDL	0.16914
COLQ	0.16925
PNRC2	0.16927
PYCR1	0.16946
LOC101929530	0.16949
HSF2	0.16955
ATXN7L3B	0.16955
MAP3K7	0.16958
LYPD2	0.16963
ESRP2	0.16963
KCNJ13	0.16966
CRTAC1	0.16966
MTAP	0.16968
TMED4	0.16974
SLC5A2	0.16977
UNC5D	0.1698
EMP3	0.16989
PTPRO	0.16995
ADNP	0.16999
SERPING1	0.17028
COA7	0.17036
RPL14	0.17036
TRIL	0.17043
WDR20	0.17045
PAWR	0.1705
TPCN2	0.17052
CHAF1A	0.17055
ZG16B	0.17058
COQ9	0.17066
RACK1	0.17073
XRCC6	0.17073
TMEM132A	0.17092
IFNA10	0.17094
PRTN3	0.17097
HIRA	0.171
NELL1	0.17103
RYR2	0.17106
RNF25	0.17108
SIPA1L3	0.17127
ATXN7L3	0.17129
HSF5	0.17146
SEC14L2	0.17149
MARCH4	0.17155
VTI1A	0.17159
COL15A1	0.17161
CDV3	0.17168
OR8D2	0.17176
LOC100506388	0.17176
C5orf38	0.17181
KIAA1217	0.17186
PLXDC2	0.17191
PHF7	0.17192
TIMM10	0.17194
CSNK2A2	0.17205
ZBTB34	0.17207
SYNDIG1L	0.17207
PRSS56	0.17221
PER1	0.17223
TYW1B	0.17224
PIK3CA	0.17229
GOLGA6B	0.17239
NOS3	0.17245
RPP25L	0.17256
CFAP73	0.17256
SLC37A3	0.17257
FSTL3	0.17258
ZNF567	0.17258
BCL6	0.1726
NR3C2	0.17271
KLK15	0.17274
CNPY3	0.1728
DPM3	0.17281
SMOC1	0.17281
XPR1	0.17283
MKNK1	0.17289
TMEM8B	0.17293
MAML1	0.17297
DENND2C	0.17311
SLC24A5	0.17314
CTIF	0.17325
A2M	0.17326
ADAMTS2	0.1733
PLA2G15	0.17331
SLFN12L	0.17331
BTF3L4	0.17335
SIAH2	0.17337
C3orf14	0.1734
ARL10	0.17348
SPAST	0.1735
WASF3	0.17353
TIPARP	0.17366
TBP	0.1737
SNX33	0.17375
P2RY6	0.17381
PRDM4	0.17384
C19orf12	0.17384
SPATA18	0.17397
KAT6B	0.17401
KLF9	0.17411
ZBTB5	0.17415
FERMT2	0.17443
ZFR	0.17451
SYCP3	0.17454
SRSF10	0.17461
MRPL41	0.17469
FKBP14	0.17472
SLC16A12	0.17477
OR1M1	0.17477
OGDH	0.17479
DEFB136	0.17481
SORCS1	0.17484
SLC25A16	0.17487
SLC6A7	0.17488
C12orf75	0.1749
LEMD3	0.17491
ZFYVE9	0.17497
SGSM2	0.17497
GOT1L1	0.17507
GMFG	0.17527
CLSTN2	0.17532
SIAH1	0.17534
PIPOX	0.17537
ZNF382	0.17542
SHTN1	0.17555
OR51E2	0.17561
SYNJ2BP	0.1757
ACAD8	0.17573
PNKD	0.17575
GUCA1C	0.17575
SLC26A4	0.17586
SNAI3	0.17589
SPATA25	0.17595
UTP4	0.176
ZFP69B	0.17606
PIGV	0.17608
C18orf25	0.17608
FUK	0.17613
AMZ1	0.17627
INTS5	0.17634
DARS	0.17638
COX6B2	0.1764
FUS	0.17653
IFNA4	0.17656
SBF2	0.1766
TMEM106C	0.17661
APOBEC3G	0.17663
SPAG7	0.17665
TAS2R31	0.17668
PPP3R1	0.17672
MFSD10	0.17675
MED22	0.17686
BCL2L2-PABPN1	0.17693
QKI	0.17697
PIP5K1C	0.17697
DPCD	0.17698
WDR87	0.17703
HSPH1	0.17705
FOLR3	0.17709
HTRA4	0.17735
BTAF1	0.17735
ZDHHC22	0.17737
OVCH2	0.17738
RNF187	0.17739
CCZ1	0.17744
NRG4	0.17748
LOC101928621	0.17752
TRHDE	0.17753
GREM1	0.17756
HIGD2A	0.17765
CAST	0.17777
ITGB1BP1	0.17782
LEFTY2	0.17783
CAMK2D	0.17793
UTP6	0.17797
ITIH3	0.17808
XBP1	0.17811
OR4F6	0.17815
C12orf66	0.17816
CENPM	0.17829
SPESP1	0.1783
TAS2R39	0.17834
ZSCAN4	0.17839
GLB1L2	0.17841
PRPS1L1	0.17842
CLDN25	0.1785
SHOC2	0.17854
ZNF431	0.17855
KLHL42	0.17856
PIGY	0.17866
PYURF	0.17866
NOP14	0.1787
NGDN	0.17872
ADORA3	0.17873
NAP1L4	0.17878
CSKMT	0.17886
CGB2	0.17891
RYR1	0.179
EDDM3A	0.17901
COPRS	0.17901
CENPE	0.17906
ADCY2	0.17907
LAMP1	0.17911
APCS	0.17935
C6orf62	0.17942
DEF6	0.17942
RUFY2	0.17951
TMEM50A	0.17957
SEMG1	0.1796
SFXN2	0.17971
OR13F1	0.17973
MAP3K7CL	0.17978
GNRHR	0.17987
SMYD4	0.17987
BBS7	0.17994
FKBP9	0.17999
DYNAP	0.1802
CALR	0.18021
COL18A1	0.18029
ARHGAP11A	0.18037
EFTUD2	0.18041
ARL17B	0.18042
FAM210A	0.18045
GLS2	0.18046
PIN1	0.18047
TMEM154	0.18052
ANGPTL1	0.18056
PANK3	0.18062
CHCHD3	0.18068
PARD6G	0.18074
DMKN	0.18079
ING2	0.1808
BECN1	0.18081
LOC388813	0.18082
DCAF4L1	0.18089
KREMEN2	0.18091
PRPF38A	0.18105
CLDN7	0.18108
BMP2	0.18112
SRGAP3	0.18113
RAC1	0.18116
SPPL2C	0.18118
SFTPB	0.18132
CSNK1G2	0.18135
POLR3A	0.18142
C7	0.18146
UBC	0.18152
PITPNC1	0.18162
DESI1	0.18164
FSD1	0.18184
PGBD5	0.18187
PLCZ1	0.18187
RAB8B	0.18197
SMTNL1	0.18211
CELSR2	0.18243
MRPL40	0.18255
RGS10	0.18256
MS4A4A	0.18258
HDAC9	0.18259
ARHGEF12	0.1829
DCAF15	0.18291
DDX17	0.18294
FAAP20	0.18298
SUMO1	0.18301
AHCTF1	0.18314
RAPGEF2	0.18315
LRRN4	0.18315
CCNK	0.18316
MYADML2	0.18317
NEUROD4	0.18319
GLRX	0.18325
CYB5R1	0.18327
SKOR2	0.18331
LOC101929322	0.18333
INAFM2	0.18335
ZNF622	0.18345
PTPN23	0.18348
ENPP3	0.18348
RIMS2	0.18348
RBBP9	0.18352
CERK	0.18356
NBPF4	0.1836
S100Z	0.18363
LOC402096	0.18364
CFD	0.18367
ZNF142	0.18369
PRR9	0.1837
YPEL1	0.18371
NLGN2	0.18375
PRELID3B	0.18377
OASL	0.18385
ILF2	0.18389
ANXA2R	0.18393
PATJ	0.18394
STK11	0.18394
ADPRH	0.18395
ELN	0.18396
VPS26A	0.18396
NOG	0.18396
ELANE	0.18416
TUBG2	0.18418
COLCA1	0.18419
PYDC1	0.18424
N4BP2L2	0.18431
RGPD1	0.18436
TYR	0.18439
MAP1LC3B	0.18439
PCDHA2	0.18447
LAMP5	0.18451
GDI2	0.18458
HAGH	0.18463
C22orf39	0.18468
CRHR1	0.18473
SUMO2	0.18476
CD81	0.18481
PRKCH	0.18481
PLPP6	0.18487
TMEM59L	0.18492
CCDC136	0.18493
ATP6V1F	0.18495
SPECC1L	0.18501
EVA1A	0.18511
GPR52	0.18516
THBS1	0.18516
MINK1	0.18517
CD109	0.1852
GABPB1	0.18523
RELA	0.18524
MSH4	0.18528
SMC6	0.18529
OR8D1	0.18541
PYCR2	0.18542
OR2T12	0.18546
RABGAP1L	0.18547
NOTUM	0.1855
SPPL2A	0.18557
RNF2	0.18569
PLK1	0.18571
PLCH2	0.18576
REV3L	0.18578
ZNF600	0.18579
C4orf46	0.1858
PDIA6	0.18583
PLCB2	0.18596
CARS2	0.18617
ENTPD3	0.18627
SLC22A18AS	0.18629
RIN2	0.1863
MLPH	0.18635
TBCK	0.18635
MAP3K1	0.1865
PTGDR2	0.18651
UCHL5	0.18655
FAHD1	0.18657
WDR59	0.1866
CCL15	0.18662
PSMA7	0.18663
ALG5	0.18665
CD33	0.18669
AUNIP	0.18673
SPTAN1	0.18677
AHSG	0.18685
ATE1	0.18689
NR2F2	0.18695
PLAGL2	0.18697
FEZF2	0.18703
SPAG9	0.18704
COCH	0.18708
SRSF1	0.18712
SLC17A7	0.18713
MYRIP	0.18716
CCDC126	0.18725
RHOD	0.18726
AOC2	0.18742
MYBL1	0.18746
FIBP	0.18747
UBE2Q2	0.18749
SLC30A1	0.1875
CELSR1	0.18751
SLC25A34	0.18752
ATP13A4	0.18758
LOC730159	0.18763
HK3	0.18764
ORC1	0.18775
CLASP2	0.18775
DMWD	0.18777
DNAJB1	0.1878
VANGL1	0.18786
LILRA1	0.18788
SIGLEC7	0.18796
FGFR4	0.18798
DEFA5	0.18803
KLHL9	0.18805
TCP11L1	0.1881
NPC1	0.18811
ZNF516	0.18813
BLM	0.18816
RCN3	0.18818
UGT2B7	0.18823
HS6ST3	0.18825
HSPA13	0.18834
FRS2	0.18837
UBALD2	0.18842
HTR4	0.18843
ZCCHC14	0.18846
ALDH1L2	0.18849
GLYATL3	0.1885
ZP1	0.18858
ANKRD45	0.18864
FGF14	0.18869
RABAC1	0.18872
PLEKHA8	0.18877
PLSCR3	0.1888
OR1D5	0.18881
RAPH1	0.1889
PSMB1	0.1889
KLRG1	0.18902
CHST1	0.18922
RAD23A	0.18929
ZNF148	0.18931
IL10RA	0.18937
UPF3A	0.1894
ADIPOR1	0.18949
SSX2IP	0.1895
R3HDML	0.1895
MAP3K20	0.18951
EDDM3B	0.18955
SCN10A	0.18967
ADAMTS4	0.18972
MESP1	0.18973
ITIH1	0.18979
IRX2	0.18986
ENDOU	0.18999
UBXN6	0.19002
LRAT	0.19023
GPR21	0.19024
TNFSF11	0.19029
GIGYF2	0.19031
SURF2	0.19034
GPR55	0.1905
GOLPH3L	0.19064
OR51D1	0.19065
ZNF579	0.19065
IL19	0.19066
OR52N1	0.19066
ALCAM	0.19069
ZNRF4	0.1907
NCAPH2	0.19071
SGO1	0.19074
CCDC24	0.19104
USP22	0.19112
ARHGEF33	0.19114
CWH43	0.19119
LRRC45	0.19125
MAP7D1	0.19127
TRIM52	0.19128
RIT2	0.1913
OPN1SW	0.19139
MTCL1	0.19144
ZNF69	0.19146
RNF212B	0.19155
TXNDC12	0.19162
SAYSD1	0.19162
POFUT1	0.19166
NEUROG3	0.19167
RSAD1	0.19167
DPPA4	0.1918
LRIG3	0.19208
ASAH2	0.19214
AFDN	0.19217
UBE2L6	0.19222
ARRDC4	0.19228
NRXN2	0.19229
HYDIN	0.19241
CCDC185	0.19246
ZNF17	0.1925
MTUS2	0.19251
ZNF646	0.19257
PRL	0.19258
ADGRG7	0.19259
CTSL	0.19265
C11orf96	0.19275
COQ6	0.19279
MIF4GD	0.19281
ATP6V1G3	0.19286
TP63	0.19288
IFIT1	0.19288
SLC25A19	0.19288
SGMS1	0.1929
DDI2	0.19293
MYOT	0.19295
TSSK4	0.19295
GPN2	0.19308
AARD	0.19314
SRSF7	0.19316
GID8	0.19318
SFRP1	0.19331
MDH1	0.1934
CCNA2	0.19343
EHBP1	0.19356
ARL5C	0.19365
ALG1L2	0.19367
ZNF583	0.19383
FAR1	0.19398
IFNL1	0.19398
KIF4B	0.19399
GGTLC2	0.19403
PWP1	0.19405
NAV1	0.19408
SND1	0.19412
BAP1	0.19419
ONECUT3	0.1942
SLCO1B1	0.19426
RNASEH2A	0.19426
ARL2	0.19439
TESK2	0.1944
THBD	0.19469
VNN3	0.19473
MROH5	0.19475
TMEM107	0.19475
HRASLS5	0.19478
SOGA3	0.1948
DPYD	0.19495
COL7A1	0.19496
GRIA1	0.19505
TEX12	0.1952
EHHADH	0.19526
MGRN1	0.19532
AAAS	0.19536
TECPR2	0.19538
ARMC6	0.1955
WFDC10A	0.19559
RPL34	0.1956
PUM1	0.19562
SNAPC5	0.19563
IFNA21	0.19572
RGS13	0.19575
MNDA	0.19577
ZNF415	0.19582
CHTF8	0.1959
ITGB6	0.19591
ZNF783	0.19595
RNMT	0.1961
POTEA	0.19617
GPR85	0.19618
CRLF1	0.19649
NECAB2	0.19651
WFDC9	0.19652
C2orf72	0.19654
TOP1	0.19654
NEUROG1	0.19659
SEMG2	0.19659
TXNIP	0.1966
ASTN2	0.19676
OCM	0.19686
IRF7	0.19689
CDYL	0.19705
CRB1	0.1971
DTWD2	0.19711
DNAJC10	0.19725
CAPZA2	0.19726
SCT	0.19744
STARD7	0.19756
PCDHA1	0.19757
JCAD	0.19757
SUPV3L1	0.19763
TNFRSF13C	0.19769
WIPF1	0.19772
OR6M1	0.19778
SLC7A7	0.19782
AKAP5	0.19789
ANKUB1	0.1979
RASSF2	0.19793
TRUB1	0.19795
KRTDAP	0.19796
PRDM14	0.19797
PSAT1	0.19807
EIF2A	0.19809
SLC4A7	0.19811
NPTX1	0.19812
CCND2	0.19813
BRPF3	0.19814
SHISA8	0.19816
GAS7	0.19817
FAM217B	0.19817
BAZ1A	0.19819
SHLD1	0.19842
UBE2U	0.19853
DDB2	0.19853
UQCRB	0.19854
DGKB	0.19857
STIP1	0.19859
FAM98A	0.19862
MYO15A	0.19863
CBLN3	0.19875
DNAAF2	0.19878
ACER1	0.19884
DCAF10	0.19886
TMPRSS11E	0.19888
AKT1	0.19889
TMEM82	0.19903
ASIC5	0.19907
TFPT	0.19912
TXN2	0.19912
PABPN1L	0.1992
GGA3	0.19921
GNS	0.19923
CD34	0.19931
RPRML	0.19932
RAC3	0.19932
BPIFA2	0.19933
TNIP3	0.19934
LOC100652807	0.19935
ZEB2	0.19938
STXBP6	0.19949
PSME2	0.1995
GPR171	0.19959
TMEM30B	0.19961
FARSA	0.19965
LINGO1	0.19971
SPINK14	0.19972
MET	0.19977
IL22RA1	0.19984
ORAI2	0.19986
IFITM5	0.20015
PTPN3	0.20021
SLC35A1	0.20024
DEPDC1B	0.2004
IPO4	0.20049
PSMB5	0.20051
CS	0.20056
LPXN	0.20073
PLA2G2D	0.20079
LOC101929087	0.20083
ADAM18	0.20095
NFRKB	0.201
MAP3K2	0.20104
SLC27A3	0.20111
OR8B4	0.20112
LIPT2	0.20114
AMZ2	0.20116
OR4F15	0.20119
C1orf94	0.20121
CD22	0.20126
FBXW4	0.20127
FLYWCH1	0.2013
KMT5B	0.20132
DNAH9	0.2016
C5orf60	0.20164
CYB5R4	0.20167
PHF14	0.20167
TMEM161B	0.2017
DMPK	0.20181
GRIN3A	0.20184
REG4	0.20185
TSKS	0.20187
BCS1L	0.20189
GPRIN3	0.20191
TECR	0.20193
RPA2	0.20194
DEK	0.20195
STAB1	0.20201
UNC119B	0.20201
KIF22	0.20202
PFN3	0.20208
DHCR24	0.2021
POMGNT2	0.2021
RNF169	0.20211
GSTM1	0.20217
CCNB1	0.20219
TM9SF1	0.2022
RRN3	0.20222
ZEB1	0.20223
BRICD5	0.20223
RGS11	0.20234
IFIT1B	0.20245
RNASEH2B	0.20245
SMPDL3A	0.20253
MTX3	0.20256
ZNF410	0.20256
ACVR2B	0.2026
CHIA	0.2027
SPIC	0.20276
MTHFD1	0.20285
PUM2	0.20289
FAM161B	0.20303
GPATCH2L	0.20311
FMOD	0.2034
PRPF31	0.20346
L1TD1	0.20356
DMRT3	0.20357
LSM5	0.20362
LOC100506944	0.20366
RALY	0.20371
SIDT1	0.20377
SEMA7A	0.20382
CDKL4	0.20391
DIO1	0.20393
KRT14	0.20402
NDUFC2-KCTD14	0.20415
ZNF506	0.2042
MARCH1	0.20437
VAV2	0.20441
TCF12	0.20457
AHNAK	0.20458
TAS2R13	0.2046
MAP3K9	0.20465
SEC23B	0.20465
KLRF1	0.20466
PDXDC1	0.20468
TNFAIP2	0.20469
NBEAL2	0.20477
ITLN2	0.20503
MYOZ2	0.20511
ABCB11	0.20517
BPIFA3	0.20519
PRODH	0.20521
IL23A	0.20522
AMIGO2	0.20526
R3HCC1L	0.20528
CA10	0.20531
FOXK1	0.20532
DIRC1	0.20533
OSGEPL1	0.20533
GBX1	0.20534
CGB3	0.20538
GJA9	0.20539
AGPS	0.20546
SLC25A35	0.20554
ZNF141	0.20563
LCTL	0.20582
ZFAND2B	0.20586
LRRC19	0.20586
PRPF40B	0.20587
NDC1	0.20588
DRD4	0.20599
SZT2	0.206
MFSD14B	0.20601
SF1	0.20604
GTF2IRD2B	0.20607
CCZ1B	0.20617
OR5AN1	0.2062
CELF5	0.20624
DEUP1	0.20632
MDP1	0.20633
MTRNR2L6	0.20635
PRSS53	0.20635
PPP1R13B	0.20643
PQLC2L	0.20646
GNAI1	0.20649
TTC7B	0.20652
TMX1	0.20653
INCA1	0.20654
IFITM10	0.20663
MEX3C	0.20678
MZT1	0.2068
PSMD7	0.20681
NAT10	0.20684
CPLANE1	0.20688
C8orf87	0.20688
SPEM1	0.20692
PPP2R5A	0.20693
NDUFB5	0.20695
PHYHIPL	0.2071
PDHA2	0.20711
GFM2	0.20714
TCN1	0.20714
DHX40	0.20737
IFITM1	0.20753
LSAMP	0.20754
TG	0.20756
ECHDC2	0.20758
LRRC47	0.20759
CD3E	0.2076
TRAF3	0.20761
TAF10	0.20766
TAAR6	0.20777
WDR70	0.20778
UNC50	0.20789
CAP1	0.20804
CDK17	0.20804
FOXR1	0.20805
PRPF19	0.20812
TEX14	0.20812
SUCO	0.20821
TJP1	0.20827
TTC39A	0.20831
AFM	0.20836
MIS18A	0.20842
CDH5	0.20846
CDH17	0.20847
SH3YL1	0.20851
ZFP91	0.20858
MBP	0.20861
PROS1	0.20865
MYSM1	0.20873
PTGR1	0.20874
JRK	0.20878
C4orf33	0.2089
ABCC6	0.20892
NPIPB15	0.20894
OR5B21	0.20895
POU2F3	0.20907
SNTB2	0.2091
GZMB	0.20915
CFAP100	0.20918
EAF1	0.20921
RAB12	0.2094
CELF4	0.2094
HS3ST2	0.20943
ZNF551	0.20944
COX6B1	0.20964
BEST2	0.2098
CNDP1	0.2099
CHMP4A	0.20993
PSEN1	0.20993
WDFY2	0.20995
GHRH	0.20995
TCTEX1D4	0.21015
METTL17	0.21016
SLC38A4	0.21017
COL4A3BP	0.21024
CC2D1B	0.21032
KAT8	0.21035
SLC22A12	0.21039
ANXA2	0.21042
AGL	0.21043
STXBP5	0.21044
ABCA10	0.21045
IFNA7	0.21059
LAMTOR3	0.21061
TP53BP2	0.21064
MRFAP1	0.21073
ZFYVE26	0.21079
ZSWIM1	0.21093
WFDC11	0.21128
PSG7	0.21133
ERCC3	0.21139
SLC6A15	0.2114
PYGL	0.21146
UBE2R2	0.21149
OR8G1	0.21152
NOL6	0.21158
PUS1	0.21168
KIF12	0.21172
FBXO47	0.21173
CDHR5	0.21178
STK36	0.21181
NDRG2	0.21184
RIPK4	0.21184
CAMTA2	0.21185
RASGRP3	0.21186
KCNA10	0.21187
OR5B3	0.21188
CCDC117	0.21196
ZC3H12D	0.21202
TTR	0.21207
RAB3IP	0.21228
PDIA2	0.21228
NCKAP1	0.21242
PIK3C2A	0.21248
DNAJB5	0.21251
FLYWCH2	0.21252
KLRF2	0.21256
ZZZ3	0.21258
MYO5C	0.21277
SPTSSA	0.21289
CAPRIN1	0.21291
NAA11	0.21295
JPH4	0.21295
SLC12A1	0.21295
CRYBA1	0.21295
ANKRD26	0.21298
RAP1GAP2	0.21304
HAVCR1	0.21309
DDX59	0.2131
TMEM120B	0.21311
STK32A	0.21316
ITGB5	0.2133
DPPA2	0.21335
B4GALT3	0.21344
ZNRF3	0.21351
PSCA	0.21352
MYO3A	0.21356
KLF4	0.21359
LOC285423	0.21361
ACOX1	0.21364
TSHB	0.21377
OLFML2B	0.21377
GUSB	0.21383
FREM1	0.21386
EPHA2	0.21388
