GENE	RA
SOX7	0.10647
PIRT	0.10649
ERN2	0.10654
C7orf61	0.1066
RABAC1	0.10661
NME8	0.10665
ALKBH1	0.10676
RBM25	0.10683
SCUBE3	0.10687
BIK	0.10695
MAP4K1	0.107
DIS3L2	0.10703
TASP1	0.10706
TMC4	0.10711
AKR7A2	0.10712
WDFY4	0.10718
KCNE2	0.10728
C22orf39	0.1073
CLCN1	0.10738
CYP26B1	0.1074
TBC1D30	0.10742
KRTAP5-4	0.10747
SAMD4B	0.10761
USP21	0.10771
UQCRC1	0.10774
CDCA5	0.10777
FUT3	0.10782
SLC9A8	0.10782
SBNO2	0.10785
C1orf216	0.10788
PLEK	0.10789
RHOV	0.1079
ABCC4	0.10795
KIAA0895	0.10796
DERL2	0.10807
LRRC20	0.1081
WNT2B	0.10813
ETFDH	0.10817
LRRC66	0.10819
ATP6V1A	0.10821
MAP3K14	0.10821
HSCB	0.10822
IFNA16	0.10823
PARP14	0.10824
IL23A	0.10833
INHBB	0.10847
MUC13	0.10853
ANKRD1	0.10855
TACR3	0.10856
ZSWIM5	0.10858
C1orf105	0.10858
ANKRD53	0.10859
CPA2	0.10859
NCAPH	0.10862
RRP12	0.10864
PDE8B	0.10869
STIM2	0.1087
OLFM3	0.10874
PELI1	0.10874
CEMIP2	0.10878
GATAD2B	0.1088
PRDX1	0.10881
KTI12	0.10881
ZNF540	0.10882
ARHGDIG	0.10883
LDLRAP1	0.10887
PARS2	0.10899
MED12L	0.10899
ZSCAN18	0.10899
SIKE1	0.10903
XPR1	0.10903
CIAO1	0.10903
NWD1	0.10907
SLC2A10	0.10918
LENG1	0.10924
ADAMTS13	0.10931
RPP30	0.10943
MORN1	0.10947
IFNA14	0.1095
KIF24	0.10958
ZNF775	0.10964
ERN1	0.10969
RAB2A	0.10977
MRPL39	0.10978
BBS7	0.10982
HAUS1	0.10989
DRAXIN	0.10994
YIPF4	0.10995
CGNL1	0.10995
HABP2	0.11
C19orf12	0.11
C1orf94	0.11002
NFATC3	0.11003
TMEM231	0.11015
IFNA5	0.11024
SMLR1	0.11027
ACTR3C	0.11051
POLR2J3	0.11053
NOP58	0.11054
AQP12B	0.11058
DYNC2H1	0.11059
LRRC27	0.11062
AIFM2	0.11064
OR7A17	0.11067
ITSN1	0.11067
MPL	0.11074
SUSD3	0.11079
NAPG	0.11083
PDPR	0.11084
MCF2L	0.111
IRF3	0.11103
RASSF6	0.11106
ZFP69B	0.11119
TMEM225	0.11121
SEMA4D	0.1113
CKAP2	0.1113
MPC1	0.11132
RTTN	0.11135
ZNF329	0.11147
AAMP	0.11151
FXR1	0.11152
EFTUD2	0.11156
SET	0.11165
TRRAP	0.11167
ZYG11A	0.1117
CCDC9	0.11171
VASH2	0.11172
COBLL1	0.11177
ABTB1	0.11178
IGSF10	0.11199
OR9G1	0.112
WFIKKN2	0.112
PYCR2	0.11201
CD33	0.11226
ACBD6	0.1123
FAM234A	0.11247
SLC16A14	0.11249
ACBD5	0.11249
TRIM24	0.11252
PRSS22	0.11253
KAT6B	0.11255
ADGRE1	0.11255
BNIP1	0.11256
PIPOX	0.11257
PM20D2	0.11258
OR8G1	0.11259
HOXC10	0.11265
PFN3	0.11267
CEMIP	0.1128
TMEM67	0.11282
DOK4	0.11286
TSC22D4	0.11289
MORN2	0.11292
LDLRAD4	0.11293
JUN	0.11294
HTR1D	0.11295
DEFB128	0.11302
CERS4	0.11313
MKX	0.11314
CLPTM1L	0.11319
CACNA1C	0.11329
GREM1	0.11331
EXOC4	0.11333
SYNCRIP	0.11348
MAD1L1	0.1135
MYL4	0.11357
SHISAL2A	0.11372
CPXM1	0.11377
DUSP7	0.1139
DDX46	0.1139
GPRC5C	0.11397
ESRP2	0.11401
SMIM1	0.11407
SNRNP200	0.11421
DMRT3	0.11425
XPA	0.11426
MYOF	0.11426
UTP3	0.11433
TMUB1	0.11435
C11orf21	0.11435
RTN4RL1	0.11441
CCDC182	0.11451
EIF3K	0.11451
SNX14	0.1146
DNAJB5	0.11462
PPP3R1	0.11465
PCDHAC2	0.11467
PRSS21	0.11467
TMBIM1	0.11471
MAGOHB	0.11472
PLAU	0.11473
SLC1A3	0.11474
TRIM52	0.11478
PRELID3A	0.11481
USP33	0.11483
PLEKHF1	0.11486
CSAD	0.11493
ARHGEF16	0.11496
OSGIN1	0.11496
CHST11	0.11498
LVRN	0.11501
NR1H2	0.11508
TMEM127	0.11509
APOA4	0.1151
RHOBTB3	0.11513
MAPK8	0.11517
ZER1	0.11519
UNC5D	0.11521
TRPC4	0.11521
CAPZB	0.11523
ANKRD65	0.1154
TMEM50A	0.11542
PRDM5	0.11553
EPHA5	0.1156
ERV3-1	0.11561
CRB1	0.11578
C1QL1	0.11579
ZNF16	0.11583
CNNM2	0.11584
POU4F2	0.11606
AAAS	0.11618
GCG	0.11619
ZNF831	0.11624
POM121C	0.11627
MYO7A	0.11634
RAB19	0.11638
TUBG2	0.11638
MT1HL1	0.11639
PCDHAC1	0.1164
DPYS	0.11641
BATF3	0.11648
RHCG	0.11648
LCA5	0.11649
JAML	0.11649
PPARD	0.11665
RFNG	0.1167
VN1R1	0.11692
OR13D1	0.11693
C17orf64	0.11701
APLP1	0.11701
CDC42	0.11705
AS3MT	0.11705
TAF1A	0.11706
CLRN3	0.1172
ZNF814	0.11722
MEMO1	0.11726
ZNF695	0.11728
CNR1	0.11733
ATP5F1A	0.11734
PSTPIP2	0.11736
EIF4B	0.11744
USP8	0.11744
TUT1	0.11746
DZIP3	0.11761
CDCA7	0.11763
MED28	0.11773
FANCF	0.11773
BTBD17	0.11789
PURB	0.11796
EVC2	0.11805
C10orf55	0.11807
BBIP1	0.11812
TICRR	0.11813
LATS1	0.11814
C5orf24	0.11817
SYT4	0.11819
TMEM11	0.11821
SAMD13	0.11826
EPB41L3	0.11832
RGS11	0.11833
PARD6G	0.11847
HLCS	0.11851
PTBP2	0.11853
ADAMTS4	0.11863
PQLC1	0.11869
F12	0.11874
STK11IP	0.11881
CCNG2	0.11884
HNRNPA1L2	0.11885
SPAG6	0.11895
HHIPL2	0.11903
OR7D4	0.1191
CDK5	0.11914
ZNF571	0.11925
DDX19B	0.1193
STON2	0.11934
AFM	0.11936
CLDN7	0.11936
REG1B	0.11937
WIPI1	0.11938
MAD2L2	0.11941
ECHDC2	0.11948
DNAJC11	0.11952
ZNF749	0.11956
ANXA5	0.11958
KCNC3	0.11966
RAPH1	0.11968
TXNDC15	0.11968
RNF167	0.11971
C15orf61	0.11972
DOCK9	0.11976
GSDMC	0.11977
FBXO2	0.11985
ALDH7A1	0.11994
GAPT	0.12002
ABCB8	0.12002
TEX261	0.12003
C1orf159	0.12016
NUTM2F	0.12028
APLNR	0.12038
PTPRT	0.12039
TEX9	0.12048
AURKC	0.12049
ASIC3	0.12056
UBXN4	0.12066
MYO15A	0.12068
RSPH6A	0.12071
METTL15	0.12079
FGFBP1	0.121
C18orf54	0.12103
XRRA1	0.12108
KRTAP7-1	0.12114
CDK11B	0.12119
HHEX	0.12136
FNIP2	0.12139
ZNF736	0.12139
C10orf90	0.12147
VIM	0.12148
TMEM86A	0.12151
CNTD1	0.12156
PKIA	0.12188
LMNA	0.12191
C11orf86	0.12194
MAP4K3	0.12195
TXNDC12	0.12197
MEF2D	0.12204
MAN2B2	0.12204
RBM46	0.12206
IRGM	0.1221
OR51E1	0.12216
MED17	0.12227
SF3A1	0.12228
PTRHD1	0.12258
TOP1MT	0.12259
ZNF347	0.12262
SMC4	0.12276
SPACA3	0.12302
NEURL1	0.12306
STRA6	0.12307
DDX41	0.12309
AKAP5	0.1231
HERPUD1	0.12311
SYT11	0.12316
ANKUB1	0.12319
DIO3	0.12319
CAMK4	0.12323
STX1B	0.12324
GJB5	0.12325
SLC22A6	0.1233
IFIT3	0.12331
MT1X	0.12334
SIGLEC10	0.12336
C8A	0.12337
GOLGA7B	0.12337
RANBP10	0.12337
TSGA10IP	0.12341
FAM43B	0.12344
MTRNR2L8	0.12344
DENND6A	0.12347
ROGDI	0.12348
CNBD1	0.12351
FRAS1	0.12353
ALG14	0.12354
WNT4	0.1236
TM4SF1	0.12367
GRK6	0.1237
CYP39A1	0.12374
CPLX2	0.12378
PLCB2	0.12379
WHAMM	0.12381
ARFGAP2	0.12382
COL22A1	0.1239
ASCC1	0.1239
ZCCHC9	0.12398
LYVE1	0.12403
COA7	0.12405
ERGIC1	0.12411
CCND2	0.12412
IRF1	0.12419
FUT8	0.12421
NUP43	0.12422
APCS	0.12424
EME2	0.12426
R3HCC1L	0.12427
GLE1	0.12437
BHMT2	0.12439
AASDHPPT	0.12452
MLEC	0.12453
SLC25A11	0.12461
ASNSD1	0.12466
F7	0.12471
RYBP	0.12477
VTA1	0.12477
KIF1A	0.12485
B4GALT3	0.12488
CINP	0.12492
CTSA	0.12492
OR52A5	0.12494
GTF2H1	0.12494
LAMTOR1	0.12494
RGS2	0.12501
LRTOMT	0.12507
DEFB129	0.12511
IL4I1	0.12513
SLC6A17	0.12516
TAAR9	0.1252
AOAH	0.12522
PGAM4	0.12523
DLGAP2	0.12524
TSEN34	0.12524
ZNF587B	0.12527
RXRG	0.12532
OR5B17	0.12535
ST3GAL2	0.12535
C18orf21	0.12553
NACA2	0.12557
SMIM22	0.12571
SPDYE5	0.12574
JAM3	0.12581
CTNNA2	0.12582
BACE1	0.12585
IHH	0.126
MAP3K3	0.12605
BCL2	0.12608
OR5M8	0.1261
DARS	0.12624
GSX2	0.12624
ANO1	0.12625
PSMB11	0.12626
POU5F1B	0.12627
LUC7L	0.12648
THAP3	0.1266
ZNF382	0.12665
SGCB	0.12668
IQGAP3	0.12669
RCC1L	0.12684
NYAP1	0.12685
CASP8AP2	0.12693
ATP8A1	0.12705
ATG9B	0.12707
RASA3	0.12707
ZNF839	0.12709
ENG	0.12711
TEX26	0.12714
GPR160	0.12718
ITGB7	0.12721
ZNF680	0.12722
ZFAND4	0.12727
CEACAM7	0.12734
CAMLG	0.12738
RBM42	0.12738
PRDM12	0.12741
OR2M4	0.12742
C3orf62	0.12742
SLC35A1	0.12746
ARPP21	0.12759
TFPT	0.12767
SP140	0.12776
HTR7	0.12776
ACOT12	0.12779
COMMD5	0.12779
BTAF1	0.12786
ARIH1	0.12787
ANKRD10	0.12791
GRAMD1B	0.12797
ITPK1	0.12797
NUP85	0.128
TOPBP1	0.12808
MOK	0.12817
UST	0.12828
OCA2	0.1283
KLK7	0.12831
PRPF31	0.12835
UBE2T	0.12836
ZNF740	0.1284
GPX7	0.12844
DDX54	0.12858
MYH10	0.12861
GPS1	0.12863
CNOT3	0.12864
RGMB	0.12865
BORCS7	0.1287
NFKBID	0.12875
BHMT	0.12878
TRAPPC3	0.12881
LYZL2	0.12887
TSTD2	0.12892
INSR	0.12897
KATNAL2	0.129
INTS14	0.12904
FBXL12	0.12915
OR13C2	0.12921
LYAR	0.12927
CDK5R2	0.12935
H2AFY2	0.12943
ZFR	0.12954
FOXA3	0.12965
GP1BA	0.12968
TSPAN13	0.12975
ACTR3B	0.12976
RPS3	0.12976
ASIC5	0.12978
MRPS23	0.12986
MTUS2	0.12996
ZNF98	0.12999
PQLC3	0.13006
BCAT1	0.13015
AHNAK2	0.13015
AP2A1	0.13018
SLC9A9	0.13022
C6orf226	0.13022
PODXL	0.13033
ARHGAP15	0.13041
HEY1	0.13053
CYP51A1	0.13055
RPL7L1	0.13057
C10orf88	0.13069
PACSIN3	0.13072
OR4X1	0.13074
NAALADL1	0.13076
AP2B1	0.13076
MYBPHL	0.13077
ENOX1	0.13078
STEAP3	0.13081
ZNF300	0.1309
DEFB124	0.13093
DHRS7B	0.13094
ZYG11B	0.13098
ZNF732	0.13102
ZFYVE1	0.13105
ZNF823	0.13105
MCUB	0.1311
EPOR	0.13113
GPR132	0.13116
SLC1A1	0.13124
VASH1	0.13131
TIE1	0.13142
C20orf173	0.13149
TAX1BP1	0.13156
H3F3A	0.13157
PLD5	0.13157
QPRT	0.13159
SPCS2	0.13187
C10orf67	0.13196
TMEM207	0.132
MRPS28	0.13212
TMEM179	0.13212
COQ6	0.13224
GMFG	0.13238
SLC4A7	0.13241
ILKAP	0.13243
CLDN1	0.13249
PHLDA2	0.13253
SERINC1	0.1326
ANXA1	0.13262
FBXO44	0.13263
PITX1	0.13272
RNF175	0.13276
VSTM5	0.13277
OR51D1	0.1328
PIF1	0.13282
GCLM	0.13284
OR8G5	0.13296
OLFM4	0.13299
MEI4	0.13303
WDR87	0.13314
PCDHA13	0.13315
ZNF439	0.13327
NUP155	0.13335
PLEC	0.13336
RAB11FIP4	0.13341
ATP6V0A1	0.13341
EXOSC8	0.13346
MAPK8IP3	0.13353
LYPLAL1	0.13361
VMP1	0.13363
DAGLB	0.13364
RAB8A	0.13364
TTC24	0.13375
SF3B5	0.13378
CDC45	0.13391
ERC2	0.13399
MTRNR2L6	0.134
PLEKHS1	0.134
SLFN11	0.13401
ITGA6	0.13403
SLC22A8	0.13411
KDM5B	0.13426
KDM1B	0.1343
SNX15	0.13443
C17orf47	0.13445
CYP17A1	0.13446
SHF	0.13457
POLD1	0.13459
DTWD2	0.13462
FAM53A	0.13463
NME3	0.13466
PTPDC1	0.1347
COL6A3	0.13475
SUCNR1	0.13475
FOSL1	0.13475
NIN	0.13478
ARL2	0.13485
GLI4	0.13488
DEFB115	0.13493
TENT5C	0.13494
UGCG	0.13497
PAX1	0.13501
TEKT1	0.13505
ELOVL1	0.13507
CLDN24	0.1351
HTRA4	0.13514
HSDL1	0.1352
COL4A3BP	0.13521
SLCO2B1	0.13522
MYADM	0.13525
KLHL1	0.13529
GPR37L1	0.13533
ABHD12B	0.13534
ATL1	0.13535
KCNN1	0.13536
S100Z	0.13537
GINS3	0.13546
BARX2	0.13547
CATSPER3	0.13554
ACP5	0.13554
IGHA2	0.13564
SEPT4	0.1357
PCDHA12	0.13575
IL12RB1	0.13575
TMEM173	0.1358
EPN1	0.13582
ALG5	0.13583
DCAF11	0.13583
DNTTIP2	0.13584
HOXC4	0.13584
ZNF652	0.13588
ZG16B	0.13596
CTXN2	0.13599
WDR64	0.13604
MFSD2A	0.13612
MTMR4	0.13622
CBFA2T3	0.13627
ARHGEF7	0.13629
RAB3B	0.13633
PPIL4	0.13633
IGFALS	0.13634
ELAVL2	0.13635
CDO1	0.13637
NT5E	0.13639
ANKRD30B	0.13641
CDK14	0.13645
FAAP20	0.13668
TOGARAM2	0.13668
BANF1	0.13671
SART3	0.13671
ZNF791	0.13672
EDDM3A	0.13678
HEG1	0.13679
NDUFA3	0.13679
SAC3D1	0.1368
NKX6-2	0.13687
CCDC157	0.13688
TECPR2	0.13691
COMMD1	0.13693
KRT8	0.13697
CXCL8	0.13709
OR13C9	0.13709
ZMIZ2	0.13713
SMC5	0.13723
CPLANE2	0.13725
PRKCI	0.13727
ST3GAL3	0.13735
ARMC12	0.1374
WDR34	0.13744
F2RL1	0.13746
TACR2	0.13746
COL21A1	0.13748
NBEAL1	0.1375
MYH7	0.13755
SYPL2	0.13756
MESP1	0.13761
ARRDC2	0.13763
CLEC18C	0.13768
CPPED1	0.13772
CCNE2	0.13776
PDS5B	0.1378
ADIPOR1	0.13782
SWSAP1	0.13791
ROM1	0.13799
PRRX2	0.13803
RCOR1	0.13807
VN1R2	0.13818
SPINK13	0.13821
ZNF277	0.13822
ZNF207	0.13823
CDC20	0.13829
AMZ2	0.1383
SPSB3	0.13834
PLA2G2C	0.13835
MGAT4C	0.1387
CCL16	0.13891
STAP2	0.13892
EEF1G	0.13936
OR52N2	0.13948
PCDHA11	0.13959
BCO1	0.13971
CYB5R4	0.13987
LRRK2	0.13995
FAM19A4	0.14003
TESK2	0.1401
KCNJ11	0.14012
DHX57	0.14031
TNFRSF10A	0.14032
DOK3	0.14033
NTF4	0.14036
COL15A1	0.14046
OR4B1	0.14047
MRC1	0.14059
PSG6	0.14061
TCERG1L	0.14065
CLDN22	0.14067
KIF19	0.14076
AGR2	0.1409
CIB4	0.14092
CENPE	0.14096
REV3L	0.14098
IVL	0.14103
MAPT	0.14104
ASCL2	0.14108
SEMA5A	0.14115
VIPR1	0.14124
TNFAIP8	0.14129
OR56A5	0.1413
BHLHA15	0.14134
XRCC6	0.14134
DNAH6	0.14136
PAQR5	0.14159
B4GALT2	0.14168
UVSSA	0.14169
SPHKAP	0.14177
SPATC1	0.14177
JHY	0.1418
HOMEZ	0.14189
ZNF415	0.14197
EIF4E3	0.14198
TP53I11	0.14203
SART1	0.14204
C19orf47	0.14208
ZFHX2	0.14228
BCKDK	0.14236
BTF3L4	0.14247
ZMIZ1	0.14248
PITPNC1	0.14253
NECTIN2	0.1426
ZFP41	0.14261
BMP7	0.14267
SRGN	0.14268
C3orf14	0.14276
SLC4A2	0.14283
SAP30L	0.14289
UGT2B10	0.14291
ETV2	0.14292
ST18	0.1431
TMEM88B	0.14313
PRKACB	0.14314
SLC25A47	0.14319
HLX	0.14323
STK32C	0.14323
TNFSF14	0.14333
SAP30BP	0.14334
EIF1AD	0.14344
IRF2BP1	0.14344
PITRM1	0.14347
TIMM23	0.14352
BMPER	0.14354
DEFB127	0.14357
ASB10	0.1436
CTDNEP1	0.14361
STH	0.14368
RNF220	0.14372
PDRG1	0.14376
CEACAM5	0.14381
RGPD4	0.14387
INAFM1	0.14388
CLDN5	0.14404
EIF1	0.14406
INTS12	0.14407
PDIA6	0.14414
VMAC	0.14415
SH2D3A	0.14416
SPATA7	0.14418
NOL4L	0.14427
KCNS1	0.14428
PHF13	0.14434
SBF2	0.1444
CCDC85B	0.1445
ITGB6	0.14455
SPINK7	0.14458
CARD19	0.14459
FRMPD2	0.14465
TSPAN12	0.14479
TUT4	0.1448
KDM4D	0.14481
OR7E24	0.14489
UBE2R2	0.14491
DNAH1	0.14496
PRSS36	0.14497
OR2M2	0.14499
MIS12	0.14506
P2RY2	0.14514
AMIGO1	0.14516
OR4X2	0.14516
ENDOU	0.14524
KIAA0930	0.14525
KLRC4	0.14547
RWDD2B	0.14556
H3F3C	0.14559
ARL8A	0.14564
ELP5	0.14565
RNF114	0.14569
MAT2B	0.14579
IFIT1	0.14579
IL4	0.14594
PGRMC2	0.14601
HACD3	0.14601
BTBD3	0.14603
CXXC5	0.14604
SPIB	0.14606
ZNF696	0.14622
ENPP4	0.14632
PRPF38A	0.14633
C7orf25	0.14633
S100P	0.14635
FBXO6	0.14638
MYOG	0.14652
AKR7A3	0.14653
GNL3	0.14656
SPAST	0.14657
KLRC4-KLRK1	0.14657
DCUN1D4	0.14669
GATM	0.14673
ISPD	0.14674
SELENOI	0.14685
ZBTB42	0.14689
SNX24	0.14691
OR2T33	0.14694
NHEJ1	0.14695
C12orf43	0.147
BLMH	0.147
COL9A1	0.14701
C9orf152	0.14701
BTLA	0.14713
BCL2L2	0.14719
BST1	0.14722
SEPT12	0.14723
BCAR3	0.14731
ACVR2B	0.14739
SOX8	0.14739
FAM86C1	0.14744
CEP104	0.14747
PITPNB	0.14747
ATP9B	0.14762
SALL4	0.14762
MED29	0.14768
MYOM3	0.14775
TAS2R14	0.14779
GOLGA6A	0.14793
AK7	0.14796
PTGER1	0.14797
GPR158	0.14799
SLC30A3	0.148
TMEM161A	0.14804
CDYL	0.14807
LIAS	0.14808
MSMO1	0.14818
DZANK1	0.14825
STX8	0.14826
CEACAM6	0.14827
ANP32A	0.1483
PAX6	0.14834
TRPM7	0.14839
GABRR2	0.1484
SS18L2	0.14849
CYB5D1	0.14849
RECQL5	0.14849
CTAGE9	0.14853
B3GAT3	0.14854
TAF1B	0.14865
DEK	0.14865
OR8B2	0.14868
SUDS3	0.14875
ZCCHC3	0.14875
UBE2L6	0.14877
GRAMD4	0.1488
MTHFD1	0.14883
ZNF552	0.14892
BRPF3	0.14899
DNA2	0.14911
TMED8	0.14919
SETD9	0.14926
B3GNT7	0.14928
KCNK16	0.14934
XRCC2	0.14934
SH3GL1	0.14941
INTS3	0.14944
CYB561D1	0.1496
TAS2R50	0.14967
KCNK12	0.14978
RIPOR3	0.14978
DEPTOR	0.14996
TYROBP	0.15
KCNA10	0.15001
ATXN7L3B	0.15002
GNAS	0.15008
DENND1A	0.15015
CTNND2	0.15019
STXBP4	0.15027
RSC1A1	0.15036
ZNF219	0.15055
FGF19	0.15061
RIMS2	0.15062
GAD2	0.15075
MEAF6	0.15081
MAPK1	0.15081
FAHD1	0.15082
SLC6A18	0.15083
FBXL18	0.15098
CENPW	0.15112
WARS	0.15112
PRKCG	0.15112
ZNF7	0.15113
NEURL2	0.15115
CXCL3	0.15127
METTL22	0.15129
BECN1	0.15133
YIF1B	0.15135
C3	0.15138
GPATCH4	0.15147
ARHGEF19	0.15148
CISD1	0.15148
SYPL1	0.1516
PRSS54	0.15163
TRIM45	0.15165
NKX6-1	0.15171
MAP7D1	0.1518
ATP6V1B2	0.1518
SMIM18	0.15182
HIPK3	0.15184
SEC23B	0.15196
PWWP2B	0.152
IGSF22	0.15207
CACNG8	0.15211
GLT8D1	0.15217
FLT1	0.15218
EVPL	0.15241
SLC39A11	0.15248
EPHB1	0.15252
EML3	0.15255
C4orf46	0.15259
ZFP36	0.15263
F11R	0.15264
KDELR2	0.15268
MTA2	0.15269
HAGH	0.15269
CCNK	0.15275
PLEKHO2	0.15286
OR7G1	0.15291
COPB1	0.153
EBF2	0.15303
HAND1	0.15308
GABRR1	0.15309
MYEF2	0.15316
SMC3	0.15322
TMEM253	0.15323
OR13C5	0.15329
DEFB132	0.15329
PRSS53	0.15345
PCNT	0.15359
SLC22A1	0.15364
UBE2J1	0.15366
LRP5L	0.15368
STKLD1	0.1539
KIRREL3	0.15393
TMEM88	0.15397
RETREG2	0.154
SMNDC1	0.15402
SHOC2	0.15402
CXADR	0.15403
EXO1	0.15411
TMEM136	0.15412
EHBP1	0.15415
BCL2L2-PABPN1	0.15415
C14orf180	0.15418
ZNF587	0.15418
KAT8	0.15421
CASP6	0.15434
PPIL1	0.15438
TP53INP1	0.15438
KLRF1	0.15439
AHI1	0.15441
OR7D2	0.15444
AQP12A	0.15453
VKORC1	0.15457
FAM241A	0.15459
WFDC5	0.15464
ARID1A	0.15467
SFTPA1	0.15476
HCST	0.15476
CAPRIN1	0.15477
SPATA25	0.15482
HCAR1	0.15497
CGB1	0.15512
ANXA3	0.15518
CAMK2G	0.15527
DSTN	0.15538
SH2D4A	0.15543
SULT1B1	0.15549
PSRC1	0.15555
ZFC3H1	0.15555
NHLH2	0.15557
SKIDA1	0.15573
SNUPN	0.15574
MNS1	0.15578
SCUBE1	0.1558
SLC38A8	0.15581
MPZL2	0.15595
C7orf69	0.15596
IFIH1	0.156
PSMA1	0.15602
ATXN7L2	0.1561
SPCS1	0.15613
COL23A1	0.15617
AIG1	0.15617
ALOX12	0.15633
CCND1	0.15639
CELSR2	0.15655
SEPT11	0.15655
LPGAT1	0.1566
ERMN	0.15661
ZNF611	0.15661
HAUS5	0.15664
HMGCR	0.15672
CTSW	0.15673
NLRP13	0.15675
IVNS1ABP	0.1568
KRT16	0.15688
PANK3	0.15692
VSTM2A	0.15695
PRR35	0.15698
HPCAL1	0.15704
FAM98A	0.15707
KCNG2	0.15712
G3BP1	0.15714
SEMA4A	0.15718
WNT11	0.1572
HNRNPR	0.15723
PTGDR2	0.15725
MYO3A	0.15729
TAS2R20	0.15734
YWHAZ	0.15736
CRYBA2	0.1574
OR1Q1	0.1574
ZBTB49	0.15741
ZNF442	0.15747
LRRC4	0.15752
ZNF154	0.15759
PRR18	0.1576
WNK1	0.1576
ZNF646	0.1576
PTGER2	0.1577
MEDAG	0.15775
CIB2	0.15778
RELB	0.15782
C19orf33	0.15794
GJA9	0.15799
FERMT1	0.15801
C4BPA	0.15803
ATG16L1	0.15804
WWC1	0.15815
KCNK10	0.15824
METTL16	0.15825
NKTR	0.15829
HMCN2	0.15834
OR8B3	0.15834
WDR92	0.15835
SLC25A39	0.15835
TRANK1	0.15837
GPR142	0.15842
ADAM11	0.15848
LILRB3	0.1586
ICE1	0.15864
SH3PXD2A	0.15867
ANKRD9	0.15868
KCNJ13	0.1588
OR9G4	0.15881
HNRNPA3	0.15886
GEN1	0.15887
MINK1	0.15889
C20orf203	0.15894
ZNF76	0.15895
CTU2	0.15903
EFS	0.15906
OR52N5	0.15909
TMEM17	0.15911
GIPC1	0.15911
AGMO	0.15912
LILRB5	0.15913
MYL12A	0.15914
DCTN5	0.15915
ODF4	0.15923
ZFYVE9	0.15935
FOXP1	0.15936
MMACHC	0.15937
FEV	0.15943
NIPBL	0.15943
SLC24A1	0.15946
OSGEPL1	0.1595
CNN2	0.15953
PPP1R15B	0.15963
MRPS12	0.15964
C1orf210	0.15967
BDH1	0.15967
THEMIS2	0.1597
KRT14	0.15975
OR4D1	0.15976
IL31RA	0.15986
RAB11FIP1	0.15992
ADAM2	0.15995
PDE12	0.15996
C20orf141	0.16001
OR2M3	0.16006
SLC22A17	0.16011
CHAD	0.16017
TRIP10	0.16021
RNASE6	0.16026
CD180	0.16037
FIBP	0.16041
MUL1	0.16043
EFEMP2	0.16044
PDE6C	0.16047
CLSPN	0.16052
KIAA1217	0.16056
LHFPL2	0.16073
PSME3	0.16073
MYO9B	0.1608
SLC25A33	0.16083
ANO9	0.16085
KCNK6	0.16085
MIGA1	0.16086
ZNF668	0.16088
ZNF17	0.16095
DYM	0.16102
GABARAP	0.16104
WFDC12	0.16104
TAAR8	0.16117
BMP10	0.16119
KRCC1	0.16125
SOGA3	0.16131
DPYD	0.16137
TMEM236	0.16139
PALM2-AKAP2	0.16145
USP50	0.16155
ARAP2	0.16157
STAT2	0.16164
CAST	0.16173
BECN2	0.16179
OR1B1	0.16211
KCNA7	0.16221
ZNF529	0.16222
CRTAP	0.16224
PCDHA10	0.16224
SIRPD	0.16235
ATP9A	0.16241
SLC25A10	0.1625
CTDP1	0.16256
GPR161	0.16264
POFUT1	0.16266
CCDC113	0.16273
KDM6B	0.16273
OIT3	0.16293
IQCA1L	0.16295
PIEZO1	0.16296
ZNF229	0.16299
RPL11	0.16301
SNTB2	0.16306
PABPN1	0.16308
TMTC1	0.16309
STYK1	0.16321
DHRS12	0.16321
MBTPS1	0.16326
FBXO22	0.16329
SLC25A42	0.16347
PI3	0.16349
GANAB	0.1635
FLRT3	0.16357
OSTC	0.16358
CDHR3	0.1637
ZNF417	0.16371
ARF4	0.16373
FICD	0.16376
CFAP65	0.16377
FAM161B	0.16377
FOCAD	0.16381
NIPSNAP3A	0.16381
SNAPC5	0.16383
NAT10	0.16384
DMWD	0.1639
SPINT2	0.16393
RABGAP1L	0.16398
GOLGA6L9	0.164
PTCH2	0.16405
PRB4	0.16412
PEX10	0.16421
ZNF431	0.16422
AGBL4	0.16424
UTP25	0.16426
ATP6V0B	0.16428
CREBRF	0.16436
NT5C2	0.16439
OR7G2	0.16446
GM2A	0.16447
FMN2	0.16464
SPSB1	0.16465
OR7A5	0.16468
RASL11B	0.16473
COL7A1	0.1648
PPM1E	0.16482
DEDD	0.16487
WDHD1	0.1649
OR1J1	0.16494
MC3R	0.16499
SEMA3C	0.16502
SOBP	0.16503
HPD	0.16506
ZACN	0.16512
MAP3K1	0.16519
WBP1L	0.1652
RASAL1	0.1652
HSPA2	0.16523
C12orf71	0.16525
TMEM201	0.1653
BCAN	0.16533
SLC44A1	0.1654
NINJ1	0.16542
ANKDD1A	0.16547
RSAD1	0.16549
TMEM239	0.16562
OR5M3	0.16563
OR6C70	0.16577
TTLL3	0.166
OR52N1	0.166
GOLPH3L	0.16602
DMBX1	0.16609
FAM184B	0.16616
ST6GALNAC3	0.16625
CATSPER1	0.16626
ZNF665	0.16632
GJA1	0.16656
ZNF777	0.16661
HSPB1	0.16665
DXO	0.16673
RUNDC3A	0.16681
PCK2	0.16685
ANAPC15	0.16687
VAMP8	0.16694
