GENE	RA
EIF1	0.20539
PRKAA2	0.20541
ZCCHC14	0.20547
XKR5	0.2055
PSMD9	0.20562
GNGT1	0.20565
ACADS	0.20565
GADD45G	0.20572
OR5H14	0.20584
INTU	0.20586
MERTK	0.20592
PPFIA2	0.20594
EXOC2	0.20596
MUC5B	0.20602
SLCO1B1	0.20602
DGKG	0.20604
ANO10	0.20606
ADHFE1	0.2061
CPNE2	0.20611
MXD3	0.20614
HOXA7	0.20618
FCGRT	0.2062
MYL3	0.20624
NACC1	0.20633
ZNF619	0.20635
VN1R4	0.20637
SPAST	0.20642
KLK12	0.20642
STAT2	0.20643
FAM53A	0.20652
RPP40	0.20653
TBXAS1	0.20666
CAMKK2	0.20668
RPE65	0.2067
GPBAR1	0.20671
ECHDC2	0.20674
SLC17A7	0.20678
ZNF256	0.20684
CTSW	0.20691
DDX17	0.20703
HUS1	0.20704
TLL2	0.20708
NAP1L4	0.20714
ALKBH3	0.20727
EPB41L4A	0.20738
LGALS4	0.20741
FYTTD1	0.20756
TMC8	0.20762
PPT1	0.20763
SRSF6	0.20767
CDC123	0.20769
ZIC4	0.2078
ADM	0.20785
TNFSF10	0.20788
CEACAM18	0.20791
PTPRN2	0.20795
SFMBT1	0.20804
RYR2	0.20827
GMFG	0.20835
CLSPN	0.20845
ALG5	0.2085
ZNF705E	0.20859
PIK3R2	0.20863
ALDH1L2	0.2087
ACP2	0.20872
SCRIB	0.20885
OR6C4	0.20888
TAS2R30	0.20901
MRFAP1L1	0.20922
BEST2	0.20928
DEFB126	0.20929
GNMT	0.2093
TMEM161B	0.2094
EDDM3A	0.20953
PIF1	0.20955
HNRNPA3	0.2097
IFITM5	0.20983
KRT78	0.2099
NAV3	0.20991
SNORC	0.20992
KRTAP1-4	0.21002
CCKAR	0.21003
CRISP2	0.21006
PQLC2L	0.21013
CPLANE1	0.21018
ZNF552	0.21021
RAB31	0.21028
UBE2Q2L	0.21034
PROB1	0.21035
UTP11	0.21045
CD47	0.21048
GTF3C1	0.2105
CYP2S1	0.2105
MYO6	0.21055
ST3GAL2	0.21065
HIVEP1	0.21068
SLC9A5	0.21076
LIN28B	0.21077
PFKP	0.21079
GCH1	0.21102
RAP1B	0.21111
ABHD13	0.21111
SNTN	0.21124
NFIB	0.21124
PINK1	0.21127
HAUS3	0.21141
FAM20A	0.21142
CCL20	0.21147
ANO9	0.21156
BTF3L4	0.21162
FLNC	0.2117
SLC22A9	0.21179
MFAP3L	0.21186
NRARP	0.21186
ZNF668	0.21188
FBXO4	0.2119
CCDC159	0.21195
OR1S2	0.21198
GRAMD4	0.21198
SGMS1	0.21199
ASB10	0.21202
OR5M9	0.21207
LELP1	0.21211
AMER2	0.21213
KRTAP1-3	0.21213
DEPDC7	0.21214
MZB1	0.2122
ACAA2	0.2122
RAB17	0.21222
CYP51A1	0.21233
NUDT1	0.21234
HSP90AB1	0.21242
DHCR7	0.21249
SYT3	0.2125
ACOT7	0.21252
MUTYH	0.21255
CDK17	0.21258
GRIN3A	0.21263
RECQL5	0.21265
KBTBD6	0.21271
MEOX2	0.21285
OR2T12	0.21288
TMEM45A	0.21289
TTLL8	0.21289
OR51I1	0.21314
LARP4	0.21321
PYM1	0.21324
SNRPA1	0.21376
CYGB	0.21376
MRPS28	0.21377
CYP21A2	0.21378
CAPN2	0.21387
DEGS1	0.21393
ENTPD5	0.21394
DMRTA2	0.21395
TDRP	0.21404
MTHFD1L	0.21413
BCL2L13	0.21423
EIF4E3	0.21426
SHC3	0.21427
PTPRJ	0.21431
MIB1	0.21434
CAV3	0.21444
PLA2G15	0.21445
B3GALT6	0.21449
METTL22	0.21462
LMX1A	0.2147
AGFG2	0.21479
SLC35F3	0.21483
KY	0.21484
SLC4A7	0.21493
IFT22	0.21499
PHF20L1	0.21509
SF3A2	0.21511
CERK	0.2152
CDA	0.21521
PTH2R	0.21521
SNPH	0.21523
TRDMT1	0.21526
FARS2	0.21533
KLHL9	0.21537
GOLPH3L	0.21538
PANK2	0.2154
PPARGC1A	0.21545
MYL12A	0.21545
PCGF3	0.21548
NUDT8	0.21551
TRIP6	0.21555
MUC15	0.21556
GCNT7	0.21556
COG8	0.2156
ZNF521	0.21561
ZNF670	0.21566
FAM169B	0.21571
C20orf96	0.21574
ASCL2	0.21576
FOXRED2	0.21584
PSMC6	0.21604
CHTF8	0.21605
RAB5A	0.21606
C19orf33	0.21608
CHCHD3	0.21614
GID8	0.21614
DPYSL3	0.2162
IRF9	0.21622
SLCO1C1	0.21641
TAS2R39	0.21646
TPD52	0.21652
CLEC10A	0.21652
PKP3	0.21655
GSTA4	0.21663
BUB1B-PAK6	0.2168
NPHS1	0.21681
UQCR11	0.21688
TMEM200A	0.2169
HS3ST2	0.2169
KRTAP19-8	0.217
CA3	0.21704
SOX8	0.21706
HMGXB4	0.21708
KRTAP2-3	0.21717
C1orf216	0.21723
APOC3	0.21727
CHIT1	0.21741
GLYATL1	0.21747
ZCCHC7	0.21751
TM4SF4	0.21755
STRIP1	0.21759
GPR156	0.21776
PRSS33	0.21776
TBP	0.21782
CLBA1	0.21788
PDZD9	0.21796
C11orf74	0.21806
MUC2	0.21807
HES1	0.21814
PLAA	0.21816
GSX1	0.21817
TULP4	0.2182
PTPN5	0.21824
SAR1B	0.21827
NRSN1	0.21829
APOA1	0.21836
WFDC10A	0.21839
WFDC9	0.21848
FRMD4B	0.21849
GALP	0.21849
NBEAL2	0.21863
FRG2	0.21875
PMM1	0.2188
TRAF7	0.21884
E2F6	0.21891
ALOX15	0.21906
TTLL12	0.21907
EHBP1	0.21911
CLRN3	0.21917
ABCC8	0.21935
UPB1	0.21939
FAM98A	0.21942
BLM	0.21946
SRGAP2	0.21961
COL21A1	0.21974
XPR1	0.2198
GOLGA4	0.21989
PDE8A	0.21991
NCKAP1	0.21992
S100A5	0.21996
GGTLC2	0.22002
ETHE1	0.22009
AATK	0.22011
DKK4	0.22038
STOM	0.2204
C1orf61	0.22042
OR1L8	0.22043
ULBP1	0.22047
RCBTB1	0.22047
COL8A1	0.22053
ANGPTL1	0.22055
TP53BP2	0.22057
NTN1	0.22068
OR8B8	0.22069
CIDEC	0.22078
STEAP4	0.22079
BHLHE22	0.22079
SUDS3	0.22079
DNAH6	0.22096
PELI2	0.22123
GTF2IRD1	0.22131
PFKFB4	0.22149
MESP2	0.22151
OR5M8	0.22153
MAF	0.22156
LYPLAL1	0.22159
ADAMTS2	0.22165
UTP4	0.22168
RNGTT	0.22173
C1orf210	0.2218
PFN3	0.22199
GAMT	0.22207
SFXN2	0.22212
ABI3	0.22222
CTTNBP2NL	0.22225
NHSL1	0.22233
SEMA3C	0.22237
ZNF729	0.22242
RHBDD1	0.22244
SNTB2	0.22244
ATXN7	0.22251
PTPN13	0.22251
FAAP20	0.2226
MTMR10	0.22264
SRSF8	0.22272
FOXI1	0.22286
MAD2L1	0.22287
FGA	0.223
GNAZ	0.22308
RECK	0.22314
MDM2	0.22316
CTNND2	0.22321
BNC2	0.22322
CHCHD4	0.22327
RNF186	0.22332
STXBP1	0.22333
PLSCR4	0.22334
ADAP1	0.22337
ATP6V1F	0.22337
C20orf173	0.22338
CAMK4	0.22361
MRPL39	0.22362
ITGB5	0.22363
CEP120	0.22365
MUSTN1	0.22368
SIAH1	0.2237
IFNA14	0.22374
RNASE13	0.22377
IMPG1	0.22378
GAS1	0.22384
BCAR3	0.22386
TM4SF5	0.22388
GSTM4	0.22394
FDPS	0.22409
GNAT2	0.2241
LMBRD2	0.22413
PLPPR4	0.22418
SLC46A1	0.22418
DARS	0.22422
MKLN1	0.22427
ZNF229	0.2243
PCDHB2	0.22434
ZNF35	0.22439
AQP11	0.22442
WNT4	0.22444
KCNS1	0.22449
MAP7D1	0.22456
MAP2K6	0.22458
BAZ1A	0.22459
DAPK1	0.22468
HMGCL	0.22469
MAP4K4	0.2247
DPF3	0.22477
NDUFA9	0.22479
FAM241B	0.22485
DNAL4	0.22485
VASN	0.22486
HOXD12	0.22488
ENHO	0.22488
ULK1	0.225
NOC4L	0.225
CTU2	0.22509
OGDH	0.22526
PIGQ	0.22527
INTS5	0.22532
C8orf87	0.22534
AGAP3	0.22544
MIS12	0.22544
BSX	0.22549
ORAI2	0.22552
PDE1C	0.22556
CFAP126	0.22559
SLC2A12	0.22565
WFDC8	0.22566
VAV1	0.22568
TOR1AIP1	0.22575
DMRT3	0.22579
BCAS3	0.22582
CC2D1B	0.22587
GOLGA8K	0.2259
HPGDS	0.22595
RNF212	0.22597
DNAJB11	0.2261
LAPTM5	0.22611
HRC	0.22611
NDNF	0.22612
GRID2IP	0.22617
SLC23A1	0.22617
KRT28	0.22621
SLC35G2	0.22623
AGBL1	0.22636
GPR75	0.22637
RANBP17	0.22641
CLDN25	0.22661
PITPNM3	0.22664
GUCA2A	0.22672
ZNF549	0.22679
RNF25	0.22681
CETP	0.22687
CHIA	0.22688
MOCS1	0.22691
OST4	0.22692
MARCH1	0.22697
H2AFV	0.22706
MAD1L1	0.22707
MAP6D1	0.22709
ADAMTSL5	0.22709
ADGRE5	0.2271
TBC1D13	0.22716
SAA2	0.22724
CD63	0.22729
ELF2	0.22734
ZWILCH	0.22739
UFSP1	0.22741
UBALD2	0.22749
C17orf78	0.22763
POLR2C	0.22767
TP73	0.22769
IL20	0.22772
TPRG1	0.22775
IBSP	0.22778
TIMP2	0.2278
TG	0.22787
JSRP1	0.22795
GABRB1	0.22812
OR10J1	0.22816
IFITM10	0.22818
TXNRD2	0.22827
EIF2D	0.22828
RIMS2	0.2284
GPS1	0.2285
HEATR1	0.22861
CD69	0.22868
GTF2A2	0.22869
HFM1	0.22877
SLC25A10	0.22882
ECEL1	0.22884
CBL	0.22901
AFM	0.22903
KIF12	0.22904
UTP15	0.22905
CNOT4	0.22917
OR6M1	0.22919
RBPJL	0.22919
NPR1	0.22922
VPS13D	0.22924
C12orf45	0.22926
MTHFD1	0.2293
FITM1	0.22938
MAMDC2	0.2295
MTFR1L	0.22968
BTG1	0.2298
NR2E3	0.22981
RANBP3L	0.22983
MBD5	0.23009
STK11IP	0.23018
RP9	0.23033
DUSP7	0.23034
HOOK2	0.23043
GPATCH2L	0.23046
PTCH1	0.2305
ANAPC1	0.23053
ZNF586	0.23054
PRDM7	0.23055
SLFN11	0.23072
COMMD10	0.23073
GADD45GIP1	0.23088
RTP4	0.23093
GPR45	0.23099
TRAF3	0.23104
ARHGEF40	0.23111
CACYBP	0.23113
CPEB3	0.2312
TRIM68	0.23122
CWC15	0.2313
VIL1	0.2314
PRMT8	0.23147
KLHL12	0.23158
QRSL1	0.2316
DNAAF1	0.23161
LINC00452	0.23162
ARNTL2	0.2317
NAA16	0.2317
FADD	0.23176
ISG20L2	0.23195
GUSB	0.232
PRPF19	0.23207
CALHM3	0.2321
ZNF677	0.23215
PLEKHA5	0.23218
USP37	0.23221
PI3	0.23231
TMEM214	0.23237
ARAP2	0.23242
ERVV-2	0.23244
PNPLA1	0.23249
CTBP2	0.23254
GPR85	0.23265
ADAM11	0.23268
CDH10	0.23274
NHLRC4	0.23278
RNF20	0.23281
HNRNPL	0.23286
MOSMO	0.23291
PLPP4	0.23297
RANBP3	0.23298
ADARB1	0.23304
CCDC144NL	0.23306
PRKCE	0.23328
MAP2K1	0.2333
CD207	0.23334
USP28	0.23336
NEUROG1	0.23352
LRRC8C	0.23356
CELA3A	0.2336
CFAP53	0.2337
NT5DC1	0.23372
SLC7A10	0.23378
TBC1D22B	0.23395
NR3C2	0.23398
OR13C9	0.23398
STYK1	0.234
SRP68	0.23402
INPP4A	0.23403
FOXC2	0.23408
FPR1	0.23408
ATP5F1D	0.23418
OR5H1	0.23425
GIPC3	0.23437
COX20	0.23444
DHPS	0.2345
ITIH4	0.23455
SERINC1	0.23458
SULT1B1	0.23464
PLCB2	0.2347
SLC39A13	0.23472
SF3A1	0.23473
ATOH8	0.23477
COQ9	0.23477
KCNJ15	0.23489
TWIST1	0.23492
TBC1D30	0.23506
MTSS1	0.23509
VAV2	0.23521
DEFB108B	0.23522
TMEM156	0.23532
PUM2	0.2354
TGIF2-RAB5IF	0.23557
SPINK9	0.23568
COA1	0.2357
SATB1	0.23573
ZIC1	0.23582
WRAP53	0.23585
GRIA1	0.23602
TIE1	0.23605
AMBN	0.23605
KIAA0100	0.2362
TMX1	0.23632
ZEB1	0.23636
PIK3C2A	0.23637
KLF12	0.23639
FRG1	0.23645
FARP1	0.23649
KAT8	0.23656
TBX4	0.23671
GOPC	0.23682
IFIT5	0.23687
SPEM1	0.23695
N4BP2L2	0.23696
ST6GALNAC5	0.23711
ADGRF3	0.23716
CARD17	0.23716
LIPT2	0.23735
SNX22	0.23743
ID3	0.23744
CCDC78	0.2376
PIAS2	0.2376
CYSTM1	0.23762
SUPV3L1	0.23762
SLFN12L	0.23762
HMG20B	0.23765
TPST1	0.23767
COMT	0.23769
CITED2	0.23773
MIGA2	0.23775
THBS3	0.23778
GPR15	0.23782
SGTA	0.23787
PALM2-AKAP2	0.2379
MYPN	0.23804
BCL7A	0.23806
CDNF	0.23812
TAS2R13	0.23826
CA10	0.23833
MXRA8	0.23834
CLEC18C	0.23837
RYBP	0.2384
NMBR	0.23866
OR4D2	0.23866
ZFP36	0.23872
TDP1	0.23873
SLC30A6	0.23876
RPL26L1	0.23876
KRT27	0.23882
ZSWIM4	0.23883
LEFTY1	0.23884
BAZ1B	0.23885
ACTR10	0.23887
COMMD1	0.239
LYL1	0.23901
PACSIN2	0.23916
GLCE	0.23925
NUP37	0.23936
DENND3	0.23959
MYOF	0.23959
GPR160	0.23969
SPATA20	0.23977
FAM98C	0.23982
BCL9	0.24004
TEX22	0.24011
MIR1-1HG	0.24012
CEP295NL	0.24026
SCAMP2	0.24028
GNGT2	0.24029
DEPDC4	0.24036
PRLHR	0.24038
ADGRA1	0.24048
AOAH	0.24051
SSSCA1	0.24051
ZNF215	0.24056
KRTAP1-5	0.24056
ATXN1	0.24065
CD300E	0.24068
C9orf40	0.2408
XPO5	0.24091
EGLN3	0.24091
CASTOR2	0.241
LCNL1	0.24103
CD300C	0.2411
IQGAP2	0.24111
DLST	0.24115
SMC4	0.24126
RILPL2	0.24129
KLHL2	0.2413
MRPS35	0.24135
OR51D1	0.24136
SLC5A11	0.24145
SPAG7	0.24156
PRKAB1	0.24162
LGALS8	0.24164
PHKG1	0.24172
GP5	0.24176
TUBB2B	0.24184
GMPPA	0.24221
ZNF558	0.24222
TXNDC9	0.24223
PDE1B	0.24229
MUL1	0.24243
ANKRD45	0.24245
B3GAT2	0.24256
PPP2R5C	0.24256
AGPS	0.24267
KIF6	0.24269
CENPE	0.24273
C17orf47	0.24276
MYO3B	0.2428
GEMIN6	0.24285
ACOT4	0.24285
EMP1	0.24291
CPLX2	0.24293
PPP2R5A	0.24297
ANKRD12	0.24306
ALG1L2	0.24308
FAM163B	0.24311
APCS	0.24329
FAM214A	0.24332
SPATA24	0.24333
SIDT1	0.24334
MIF4GD	0.24336
CD34	0.24347
OR13D1	0.24348
NIP7	0.24351
RBBP9	0.24358
SETD2	0.24365
RIIAD1	0.2437
OR13J1	0.24371
SNCG	0.24373
GINS3	0.24374
HSF2	0.24379
ATP1A4	0.24402
PPIB	0.24408
DENND1A	0.24409
CD300A	0.24412
B4GALT3	0.24414
SEZ6L2	0.24417
RSPH14	0.24431
SP140	0.24435
FAM173A	0.24435
C22orf42	0.24444
HEG1	0.24447
SND1	0.24447
ANO3	0.24451
ZNF778	0.24456
CNOT9	0.24469
NGFR	0.24471
DTX3L	0.24481
SRSF12	0.24483
LIFR	0.24486
PRR22	0.24494
ACBD7	0.245
TLE1	0.24519
ATL2	0.2453
FKBP14	0.2453
ADAM30	0.24531
GLRA1	0.24534
SHOC2	0.24546
NDUFA7	0.24549
CALHM1	0.24558
ZSWIM3	0.2457
C3orf36	0.24571
SLC40A1	0.24573
LILRA1	0.24578
IFT80	0.24582
FNDC1	0.24595
NRG2	0.24608
SUZ12	0.2461
PUS3	0.24618
MORN2	0.24619
ITGA7	0.24623
PRSS53	0.24638
GPATCH3	0.2465
TLDC1	0.2465
ATMIN	0.24651
EXPH5	0.24654
CXCL3	0.24655
MED13	0.24661
ZNF441	0.24665
PHF14	0.24667
AQP3	0.24668
TGIF1	0.24673
RNF38	0.24675
TIGD6	0.24678
PLA2G4E	0.24684
STARD7	0.24685
BPI	0.24697
AGAP4	0.24707
LIG4	0.2471
RSBN1L	0.24723
SPOUT1	0.24725
NRDE2	0.24736
R3HDM2	0.24739
CLEC4D	0.2475
FBXL17	0.24759
EFCAB1	0.24767
KIF18A	0.24775
ACVR2B	0.24776
FGG	0.24781
DMPK	0.24785
TAOK3	0.24796
ZNF283	0.24799
CCDC85B	0.24806
RPRD1A	0.24814
ASAH2	0.24817
UBE2I	0.24822
MZT2B	0.2483
TSC22D1	0.24836
FOXN2	0.24848
SUCO	0.24853
HAGHL	0.24882
PBK	0.24883
OR14C36	0.2489
IFI27	0.24893
TEPP	0.24893
TMED6	0.24897
IMMP2L	0.24901
FBXO36	0.24906
TACR3	0.24908
ZNHIT2	0.24908
TUBA3E	0.24909
GJA4	0.2492
KRT14	0.24929
GSTM5	0.2494
SIRPB1	0.24943
OIT3	0.24952
TBC1D16	0.24953
PCSK5	0.24954
RTL10	0.2497
EIF4EBP1	0.24989
GRIFIN	0.24993
GREM1	0.24994
PDGFB	0.24997
VKORC1L1	0.25003
SCN1B	0.25004
MEX3C	0.25006
MRNIP	0.25027
CCDC6	0.25031
WDR64	0.25033
CYP1B1	0.25035
LRRC75A	0.25037
SCD	0.2504
MPZL1	0.25044
ESS2	0.25053
SPTSSA	0.25056
BORCS7	0.25072
CHMP4B	0.25082
CCDC124	0.25082
STAC	0.25089
U2AF1	0.25107
CEP162	0.2511
SLC25A38	0.25119
JPH1	0.25121
CR1	0.25127
DPYD	0.25131
CAMK2G	0.2515
NRBF2	0.25151
PSTK	0.25153
CAPRIN1	0.25153
PRPF40B	0.25157
PSD3	0.25161
MYOZ2	0.25162
COMMD5	0.25167
AKAP12	0.25171
UBE2D1	0.25172
ACOT12	0.25174
CTPS1	0.25183
ARHGEF5	0.25184
PLCZ1	0.25185
KANK4	0.25188
RPL4	0.25203
HEMGN	0.25208
ADGRF4	0.25212
BDH1	0.2522
VWA5B2	0.25221
FRAS1	0.25221
RPS3	0.25251
PLEKHG2	0.25252
BCCIP	0.25263
NEURL1	0.25276
IDO2	0.25286
GREB1	0.25287
OTOL1	0.25287
ADAMTS19	0.25287
SEMA4C	0.25298
TM2D2	0.25307
FEV	0.2531
MOSPD3	0.25319
KAZN	0.25325
LDHB	0.25328
ERO1A	0.2533
OPALIN	0.25337
COQ10A	0.25345
MORN5	0.25349
ZNF410	0.25349
S1PR4	0.25359
UTP20	0.25369
MOB1B	0.2537
NOL7	0.2537
ASIC5	0.25375
MYO5C	0.2538
PGLYRP1	0.25386
ALCAM	0.25389
PODXL	0.25398
VNN3	0.25409
RBM46	0.25411
RAB4B-EGLN2	0.25422
OSTN	0.25432
NRXN2	0.25437
BRCA1	0.2545
STON1	0.25454
DUS3L	0.25473
IL10RB	0.25476
CCL23	0.25483
PZP	0.25487
SEC14L1	0.25494
AAK1	0.25497
PCK2	0.255
C9orf106	0.25502
GRM2	0.25505
KIRREL3	0.25519
SERPINE3	0.2552
RETREG1	0.25526
GPR37	0.25539
SRP19	0.25554
NINJ2	0.25563
CAMK2B	0.25584
TOE1	0.25587
C20orf27	0.25592
TCN1	0.25593
HAMP	0.25599
C18orf21	0.25605
DEPP1	0.25607
PRB2	0.25612
CLDN18	0.2562
FHDC1	0.25624
MX2	0.25626
C1QTNF8	0.25628
RPAP3	0.25631
SHPRH	0.25639
ZNF239	0.25639
RASL10B	0.25644
SLC37A1	0.25645
PRR35	0.25649
RPL31	0.25652
KDM4D	0.25663
GEN1	0.25673
CLCNKB	0.2568
BLOC1S6	0.25687
CAMK2N2	0.25688
MTUS2	0.25692
THOC7	0.25702
SUN1	0.25704
NGEF	0.25708
SELPLG	0.25718
SYT10	0.2573
SERPINB10	0.25734
BTBD2	0.25742
CATSPERD	0.25743
GHSR	0.25747
CEBPB	0.25747
CLDN16	0.25749
MFN1	0.25756
MTHFR	0.25761
BSPRY	0.25762
PF4V1	0.25789
ARHGAP18	0.25793
ZBTB18	0.25794
UBE3B	0.25799
TUBG2	0.25802
C12orf4	0.25807
SMCP	0.25813
ABHD14A	0.25829
C14orf28	0.25829
CALB1	0.25836
ENDOG	0.25844
PREP	0.2585
MMAA	0.25883
SHKBP1	0.25884
WRB	0.25884
ADIPOR2	0.25887
PLXNA2	0.25888
ST3GAL6	0.25899
F13A1	0.25903
MAP1LC3B	0.25904
FCN2	0.25907
RAP1GAP2	0.25907
THRSP	0.25909
ANKRD26	0.25912
ODAM	0.25923
ZNF445	0.25927
ZNF541	0.25929
PCMTD1	0.25943
WDFY3	0.25945
SPNS2	0.25946
BIN2	0.25958
CPSF4L	0.25959
CR1L	0.25962
RALYL	0.25965
WARS	0.25966
MAGEF1	0.2597
ACO2	0.25979
KLRC4-KLRK1	0.26007
RPRD1B	0.26014
PDZRN4	0.26023
EIF4H	0.26031
C2CD5	0.26032
MIDN	0.26035
F2R	0.26036
C1orf198	0.26051
PDE7A	0.26055
NOTCH1	0.26056
SLC4A3	0.26067
ZNF548	0.26073
ZNF18	0.26075
MARCO	0.2608
TRAPPC3	0.26084
MARVELD1	0.26084
PCLAF	0.26094
CHCHD6	0.26101
CAPN1	0.26102
VPS4A	0.26102
TRARG1	0.26104
DOPEY1	0.2612
MRPL47	0.26122
RAB6C	0.26125
UGT2A1	0.26127
LSM3	0.26131
EFTUD2	0.26141
HOXC4	0.26143
INPP5K	0.26147
BORCS6	0.26164
GATM	0.26169
ZNF566	0.26176
RSAD1	0.26178
IL22RA2	0.26186
ATOH1	0.26198
ZNF205	0.26205
SREBF2	0.26212
GRIK3	0.26214
OR6B2	0.26219
GPR63	0.26222
EFR3A	0.26228
TMEM251	0.26247
MYO5A	0.26247
GPR21	0.2625
FRMPD2	0.26253
TSPAN19	0.26257
METTL6	0.26267
EXT2	0.26272
POLD1	0.26272
FASTKD5	0.26274
PHF21B	0.26275
TMEM88B	0.2628
WFDC6	0.2628
C5orf24	0.26284
ATXN7L3B	0.26285
FOXB1	0.26292
OVCH1	0.26293
AHNAK2	0.26296
SMYD4	0.26299
MYLIP	0.2631
MT1E	0.26313
C17orf80	0.26314
AIRE	0.26315
RSF1	0.26317
EMC2	0.26325
ANKRD39	0.26329
PTGES	0.26329
ACOX3	0.26338
CNNM4	0.26343
MRPS27	0.26354
SEMA6B	0.26354
CEP44	0.26356
SETD7	0.26358
BZW2	0.26363
OR7G3	0.26371
NKX2-3	0.26378
LENG8	0.26383
HOXD4	0.26399
ALPK1	0.26413
PLEK	0.26416
MTMR14	0.2642
NDUFA12	0.26421
EIF3D	0.26425
ADAM19	0.26438
MBTPS1	0.26444
PCDHB3	0.26445
C2orf54	0.26455
IDO1	0.26455
NDUFC2	0.26464
LDLRAP1	0.26465
ZNF467	0.26468
DTWD2	0.26471
RPL29	0.26491
PRND	0.26493
MCM9	0.26494
HRASLS5	0.26495
FAM208B	0.265
RPL34	0.26503
OR4K5	0.2651
LCP2	0.26524
ZC2HC1B	0.26525
PCBP2	0.26526
OSGEPL1	0.26536
ZNF155	0.2656
NOD2	0.26572
SPRYD3	0.26574
SGSH	0.26579
RAPGEF1	0.26585
IFIT1B	0.26586
RNFT2	0.26599
CCDC170	0.26614
USP22	0.26614
SERPINB2	0.26614
DDX47	0.26629
TCF12	0.26629
PPIL2	0.26629
ZNF707	0.26631
SIGLEC15	0.26635
SLCO1B3	0.2664
GGH	0.26649
CDK5RAP2	0.26653
IL22RA1	0.26671
CSNK2A3	0.26672
KCND2	0.26718
WRN	0.26726
CCNB1	0.26735
HPX	0.26737
UBTD1	0.2674
ANKRD1	0.26752
RCL1	0.26755
DZIP1L	0.26756
C7orf77	0.26764
SNX10	0.26776
C12orf73	0.26778
KAZALD1	0.26781
C17orf99	0.26794
ZMYM6	0.26796
TESK2	0.26806
TRIM43	0.26806
AP5M1	0.26837
ZFP91-CNTF	0.26846
RANBP6	0.26851
CCL16	0.26852
C1orf195	0.26854
TADA2A	0.26874
SLC12A3	0.26878
HDGFL2	0.26881
IL33	0.26883
STARD6	0.26895
AGBL5	0.26897
PRB4	0.26901
PTCD2	0.26902
ZNF547	0.2691
ZNF304	0.26914
UBE2L6	0.26918
RPS15	0.2692
PLCD4	0.26926
TRIP12	0.26926
STXBP5	0.26931
PPM1E	0.26942
PTBP3	0.26947
CCER2	0.26947
PCLO	0.2695
GOLGA6L2	0.26957
CAST	0.26971
RNPC3	0.26974
AIMP1	0.26976
ATP6V0A1	0.26989
ARAP1	0.26997
RUNX1	0.27004
C5orf49	0.27008
ZNF716	0.27038
LCA5	0.27039
FNDC3A	0.2704
PLA2G2A	0.27043
EPPIN	0.27043
TRPV5	0.27048
LLCFC1	0.2705
DBNL	0.27062
DMWD	0.27079
TAF4	0.27088
DDX43	0.27089
CCDC167	0.27101
DNAH2	0.27104
PUF60	0.27105
COX6B2	0.27105
CHD1	0.27111
ANKUB1	0.27116
VWC2	0.27117
PRPS1L1	0.27121
TMEM216	0.27137
ACOX2	0.27142
C16orf46	0.27142
NUP210	0.27143
ALG1L	0.27144
RNASEH2B	0.27144
KCNMB1	0.27151
SCN10A	0.27152
NR0B2	0.27161
TREML2	0.27161
IL19	0.27164
IRX2	0.27165
KIAA0513	0.27186
SIGLEC8	0.27186
FTO	0.27192
CCNY	0.27196
CALML4	0.27216
GLYAT	0.27225
FAHD2A	0.27233
OR2M4	0.27238
TMBIM1	0.27238
ENPP3	0.27238
STK33	0.27246
C8orf34	0.27248
MRPS14	0.27251
MYCN	0.27251
STC1	0.27251
DHFR2	0.27293
ISOC2	0.27295
DLG5	0.27299
PLGLB1	0.27302
ANKRD63	0.27304
KLHL18	0.27306
VEZT	0.27308
POLR3A	0.27313
CT62	0.2732
SERGEF	0.27341
SPTBN4	0.27341
OSBPL5	0.27348
HOXB8	0.27355
TMEM161A	0.27358
UGT2A2	0.27374
NDUFV3	0.27378
ZNF175	0.27381
C1QL1	0.27382
CCNG2	0.27383
SDE2	0.27397
HUS1B	0.274
SEMA7A	0.274
ZNF514	0.27402
LSG1	0.27402
PDZD7	0.27408
CNTNAP5	0.27415
OR1E1	0.27425
RFWD3	0.27428
BRCA2	0.2743
ADRB3	0.27439
MYB	0.27441
KRTAP20-3	0.27441
CHRM3	0.2746
NUDT4	0.27472
ATP5F1A	0.27476
TUFT1	0.27478
CPB1	0.27485
STX11	0.27498
RPS13	0.27516
FBRSL1	0.27527
TTLL11	0.27532
GPR68	0.27537
MATN4	0.27541
TNFRSF19	0.27549
BST2	0.27555
KRTAP8-1	0.2756
SLC25A30	0.27566
SPOP	0.27575
ACAN	0.2758
MIS18BP1	0.27595
KCNE3	0.27596
ACOX1	0.2761
KLK6	0.27612
SLC22A18AS	0.27613
PLEKHG1	0.27626
UBR5	0.27631
ENDOU	0.27636
DSG4	0.27641
OR8B12	0.27646
CFHR2	0.27655
RTN4	0.27655
KCNJ6	0.27662
AKR7A2	0.27665
OR2G3	0.27682
ARHGDIG	0.27682
LMCD1	0.2769
UNC119B	0.27695
DPH7	0.27704
C1QL4	0.27704
CINP	0.27707
PAK1IP1	0.27712
SLC35D2	0.27726
EBLN2	0.27742
PPP4R4	0.27742
HAND2	0.27743
TOMM20	0.27747
PYDC1	0.27751
PDZRN3	0.27752
TNS2	0.2777
TERF2	0.27788
DDX58	0.27822
TMEM208	0.27826
CCDC113	0.27846
TIPIN	0.27849
FGF19	0.2785
TRPM7	0.27853
OR2T33	0.27857
PANK3	0.2786
KRT9	0.27864
