GENE	RA
ATP5F1E	0.19426
C1QTNF12	0.19428
FSD2	0.1943
SERINC3	0.1943
REG3G	0.19432
HBQ1	0.19444
TNFSF10	0.19448
LMX1A	0.19455
PATE1	0.19455
ADAMDEC1	0.19462
RABGAP1	0.19463
RPS5	0.19464
BACE1	0.19469
SNX3	0.1947
NACC1	0.19472
ZNF814	0.19474
RTRAF	0.19477
C18orf32	0.1948
C9orf139	0.19484
TXNDC12	0.19488
ABCF2	0.19489
GPATCH2L	0.19489
USP50	0.19493
RBM46	0.19495
LVRN	0.19504
SRSF12	0.19512
SIGIRR	0.1952
KRT32	0.1952
TESK1	0.19522
RNF113B	0.19522
MARVELD1	0.1953
GTF2B	0.19537
APOBEC3G	0.19537
EHF	0.19541
RABGAP1L	0.19552
MIGA2	0.19552
NOTUM	0.19552
COL15A1	0.19571
AKAP9	0.19574
MBD5	0.19579
IRF9	0.19583
SPPL2C	0.1959
DEFB108B	0.19602
TRIM42	0.19613
SFTPA2	0.19619
TSG101	0.1962
OR2AP1	0.19623
LRRC20	0.19633
SNCG	0.19641
SPECC1L	0.19643
FZD4	0.19649
EGF	0.1965
SLC16A5	0.19672
C22orf46	0.19673
CDKN2A	0.19693
DPF3	0.19696
VTCN1	0.19699
RPL26L1	0.19703
BRWD1	0.19712
ARNTL2	0.19716
SPCS2	0.19721
CAPN2	0.19725
CYP26B1	0.19725
ZSCAN5A	0.19726
INTU	0.19727
OGDH	0.19728
CRHR1	0.19729
TXNRD2	0.19729
DNAJB11	0.19738
ALKBH3	0.1974
BCL2L10	0.19773
DDX60	0.19784
NCKAP1	0.19797
FGFBP1	0.19798
SS18L2	0.198
DNAJC25-GNG10	0.198
PPP4R2	0.19814
NKIRAS1	0.19815
OTUB2	0.19817
SYVN1	0.19831
TIPRL	0.19842
MOB1B	0.19842
DEFB114	0.19843
QRSL1	0.19854
TBCK	0.19865
FAM219B	0.19868
MYO9B	0.19869
COPS9	0.19877
ATOX1	0.19882
SLC35B3	0.19883
CCDC136	0.19885
CHCHD5	0.19886
MYRIP	0.19887
SFMBT1	0.19891
MYOD1	0.19896
SLCO1B1	0.19898
POLR3F	0.19901
ZSWIM5	0.19903
OR5L2	0.19916
DGKG	0.1994
SLC28A1	0.19941
SUDS3	0.19943
ETHE1	0.19944
STAC2	0.19945
TCTN2	0.19953
METRN	0.19961
ALK	0.19965
JAK3	0.19973
MYO3A	0.19975
TMEM200A	0.19983
VIL1	0.19985
ELF2	0.19987
PITPNA	0.19988
KISS1	0.1999
CCDC190	0.19997
CEP120	0.20001
CNNM4	0.20006
MYO7B	0.20015
ATL2	0.2002
DGKB	0.2002
TADA2B	0.20025
SFTPA1	0.20025
IFT74	0.20028
OR4K17	0.2003
SPX	0.20032
RAB3IP	0.20033
PHKG1	0.20043
HPS6	0.20048
IQCA1	0.20049
CDH10	0.20049
UPB1	0.20049
SDF4	0.2005
PPIA	0.20059
OOEP	0.2007
PTPRN2	0.2007
SFRP2	0.20075
PDIA2	0.20075
AKNAD1	0.20076
MCM3	0.20076
NUDT8	0.20092
TSPAN1	0.20093
PITPNM3	0.20093
OR14C36	0.20104
SGMS1	0.20106
MFSD5	0.2011
MAML1	0.20116
NPBWR1	0.20116
DENND2D	0.20125
GNB2	0.20127
BBS7	0.20128
PGS1	0.20131
GNG11	0.20136
KCNJ15	0.20138
CAMKK2	0.20145
C17orf64	0.20145
COQ9	0.20149
RUFY2	0.2015
RAB36	0.20155
HNRNPR	0.20156
RAP1B	0.20162
PLAA	0.20175
ZBTB10	0.20176
ACR	0.20188
EPPIN	0.20193
MYO6	0.20194
PYCARD	0.202
FAM53A	0.20204
RGS10	0.20205
RHEBL1	0.20208
CFHR2	0.20227
ZDHHC12	0.20227
SGO1	0.20244
ANO9	0.20245
CD3E	0.2025
DDX59	0.20251
LGR6	0.20259
CHCHD4	0.20264
CXXC5	0.20264
RHCG	0.20265
TMEM35B	0.20268
PLET1	0.20269
TMEM132A	0.2027
BPI	0.20279
IRF7	0.20281
PEX12	0.20293
MYB	0.20294
HMGXB3	0.20295
CCDC102A	0.20298
DENND3	0.20299
PQLC2L	0.203
SYK	0.20311
ADGRE2	0.20311
ERCC6	0.20317
ZWILCH	0.20318
CPEB1	0.20318
PANK3	0.20319
HOXA5	0.20322
BTBD16	0.20358
NUAK1	0.20367
RNGTT	0.20369
MMP11	0.20373
PIK3R2	0.20375
TEX14	0.20381
INTS14	0.20382
UBE2U	0.20386
TPT1	0.20399
CLIP2	0.20409
DMGDH	0.2041
LILRB1	0.20412
SNAPC5	0.20416
ATXN7L3B	0.2042
DEPDC1B	0.20425
FABP4	0.20434
PRKCH	0.20439
UBLCP1	0.20441
ZNF195	0.20446
OR2V2	0.20449
WBP1L	0.20452
FGD6	0.20459
OR8D2	0.20465
OR5B3	0.20471
ACAA2	0.20479
PTGDR2	0.20484
STEAP4	0.20487
CALB1	0.2049
EFNA5	0.20491
SPAST	0.20504
IFIT1	0.20521
C9orf40	0.20522
VPS18	0.20527
CPNE2	0.20527
SLC35F3	0.20531
KAT6B	0.20532
SPCS1	0.20535
ZHX1	0.20546
FYTTD1	0.20549
SHOC2	0.20553
SIAH1	0.20565
MDH1	0.20571
SLC2A6	0.20575
MAPRE1	0.20585
LLCFC1	0.20593
LSAMP	0.20602
SUPV3L1	0.20603
AURKA	0.20609
MTSS1	0.20616
MOSPD3	0.2062
AKAP5	0.20622
PCBP2	0.20623
TPM3	0.20627
C5orf24	0.20629
RPL17	0.20639
NOC3L	0.20643
IDUA	0.20658
BCAR3	0.20664
CHRNB4	0.20669
RPE65	0.2067
ACAD8	0.20672
SPATA32	0.20673
TMEM38B	0.20681
CPLANE1	0.20687
ULK1	0.20701
RNF187	0.20709
CDK17	0.20711
PI16	0.20716
PAXX	0.20722
MTHFD1L	0.20727
B4GALT6	0.20731
ITGAX	0.20733
FAT3	0.20739
SRSF8	0.20761
PUS7	0.20762
SLC22A12	0.20769
MYO5C	0.20776
COMMD1	0.20784
CHI3L2	0.2079
PDZD9	0.2079
HOXC10	0.20803
METTL18	0.20814
STRIP1	0.20816
BAZ1B	0.20821
GNA14	0.20827
COG2	0.20828
NDUFA12	0.20841
RSPO2	0.20848
PODXL2	0.20852
NIP7	0.20855
NR1I3	0.20859
C12orf66	0.20864
ADIPOR2	0.2087
HEATR1	0.20872
SCML4	0.20872
FBXO31	0.20896
ONECUT2	0.20897
LRRC74A	0.20899
PLAGL2	0.20908
CCT8L2	0.20913
EPB41L4A	0.20914
COMMD7	0.20917
RAP2A	0.20921
TRABD2A	0.20923
CER1	0.20923
NRIP1	0.20931
LRRC58	0.20935
LRPPRC	0.20938
EPDR1	0.20939
N4BP2L1	0.20939
ADGRG7	0.20941
AHNAK2	0.20943
SPRR2A	0.20944
ZNF124	0.20951
LRRC30	0.2096
GGH	0.20961
AVPI1	0.20966
RTL10	0.20967
HIBADH	0.20973
CAMK2G	0.20992
VPS13D	0.20999
MSI2	0.21001
ASB16	0.21004
CHRNA10	0.2101
EIF3D	0.21015
PPARGC1A	0.21025
SHH	0.21031
OR56B4	0.21053
TBC1D13	0.21058
RIIAD1	0.21072
MIA-RAB4B	0.21086
TEAD3	0.2109
SBF2	0.21091
ISOC2	0.21095
TMEM214	0.21098
ZNF550	0.21098
PPIL2	0.21098
MERTK	0.21102
MYH3	0.21102
PODNL1	0.21104
SETD1A	0.2111
OSTN	0.21113
CHCHD3	0.21119
FCN2	0.21121
SIX2	0.21129
TXNDC9	0.21129
CTTNBP2NL	0.2113
OTUD3	0.21136
LRRC66	0.21139
ADD3	0.2114
TAS2R50	0.2115
NHLH1	0.21151
SF3A1	0.21152
AASDHPPT	0.21159
BCAS3	0.21161
MAP2K1	0.21175
ATP6V1C2	0.21186
SHC3	0.21195
RECQL5	0.21196
ACTN4	0.21198
OR5D14	0.21211
MFSD14B	0.21218
GADD45B	0.21233
PPP1R13L	0.21234
EDNRA	0.21236
MRPL16	0.21245
SLC22A13	0.21249
RNF135	0.21274
ANO10	0.21293
SRSF10	0.21294
IQGAP2	0.21302
VNN3	0.2131
SMDT1	0.2131
OMP	0.21313
PLA2G2A	0.2132
NBPF4	0.21324
INMT	0.21324
APBB1IP	0.21334
LRRC56	0.21336
KLF12	0.21345
TLL2	0.2135
MAPK9	0.2136
FBRSL1	0.21362
PLXNA2	0.21364
ZIC1	0.21375
COMT	0.21404
VN1R2	0.21416
MAMDC2	0.21417
DDX58	0.21432
CKAP2L	0.21439
FAM163B	0.21441
AGFG2	0.21463
MDM1	0.21465
MFN1	0.21478
PSMD7	0.21478
SLX4	0.21493
GMFG	0.21494
VAV1	0.21501
AQP2	0.21503
BORCS8	0.21513
TRAPPC11	0.2152
C20orf173	0.2152
DPYSL3	0.21521
TRAPPC3	0.21525
CCDC96	0.21537
HMSD	0.21548
MTRNR2L1	0.21574
ADAM11	0.21578
KCNMB1	0.21585
CDCP2	0.21603
LINGO3	0.21608
TAS2R46	0.21616
L1TD1	0.21624
NUP210	0.21629
PLEKHA5	0.21629
IPO4	0.21634
SLC17A8	0.21638
EMC4	0.21646
C6orf118	0.2165
DDX51	0.21657
PRAME	0.2166
KRTAP19-4	0.2167
WDR70	0.21672
ZNF670	0.21673
SMIM22	0.21676
PDE8A	0.21685
ZNF283	0.21686
LGALS8	0.21699
FKBP8	0.21715
DYNLRB1	0.21721
SCD	0.21724
OR9Q2	0.21733
SKOR2	0.21733
LSM5	0.21742
ALS2	0.21744
SLC27A3	0.21757
VKORC1	0.21762
WEE1	0.2177
CLEC4D	0.21773
SHPRH	0.21783
LINC00452	0.21786
SIAH2	0.21798
CD44	0.21804
C1orf109	0.21806
HFM1	0.21809
MYH6	0.21812
LRRC75A	0.21818
MAP6	0.21825
PAQR4	0.21825
UPK1A	0.21828
LRRTM4	0.21829
DCUN1D4	0.2183
MSRB1	0.21833
PANK2	0.21837
FAM69B	0.2184
HMGXB4	0.21849
ZIC4	0.21863
PHOX2B	0.21878
OR7G3	0.21879
CES4A	0.21881
ANO3	0.21895
SMPD4	0.21896
RYR2	0.21897
KCNH1	0.21902
DCTPP1	0.21904
TERF2	0.21905
NUTM2F	0.21907
LAMC3	0.21907
SFRP1	0.21911
LRRC10	0.21922
DCAF10	0.21937
CDYL2	0.21939
SPRR1A	0.21948
CD86	0.21954
LRRC8C	0.21963
C14orf178	0.21973
NRBP2	0.21982
ARAP2	0.22003
CP	0.22004
TMED4	0.22006
E2F6	0.22008
LYL1	0.22014
GINS3	0.22018
DKK4	0.22038
CCDC57	0.22039
TOR1AIP1	0.22059
CCDC6	0.2207
NOD2	0.2207
PRMT8	0.22077
USP28	0.22078
CDC123	0.22092
COP1	0.22095
RPL11	0.22104
PRDX3	0.22106
BEST2	0.22119
ATP5MC1	0.22127
CLTB	0.22129
ACVRL1	0.22137
ZNF14	0.22145
SNTB2	0.22147
DBR1	0.2216
MSI1	0.2218
GOLPH3L	0.22182
BIN2	0.22185
RPRM	0.22201
FBXO36	0.22204
RHBDD1	0.22211
WAPL	0.22213
NRBP1	0.22224
CARD17	0.22235
STXBP1	0.22238
VNN2	0.22239
GALT	0.22242
SLC26A6	0.22243
ZNF483	0.22244
RANBP17	0.22261
SMIM4	0.22262
NMBR	0.22265
GNAI3	0.22268
C17orf47	0.22268
OR10A2	0.2227
MBOAT7	0.22276
ABCG5	0.22278
PSD3	0.22278
SAR1B	0.22281
TDP1	0.22289
ZW10	0.2229
ABHD14B	0.22293
MX2	0.22296
GPR156	0.223
ACOT8	0.22303
DSC2	0.22306
COA1	0.22322
LIFR	0.22323
DZIP1L	0.22344
C1orf216	0.22348
PRAC2	0.2235
ARID3C	0.22357
C12orf4	0.2236
MED17	0.22375
KLHDC9	0.22383
MIS12	0.22383
ITGA7	0.22389
PRSS37	0.22393
CC2D1B	0.224
GRIK3	0.22412
INPP4A	0.22431
MPV17L	0.22431
KLK2	0.22434
BLOC1S5	0.22436
EIF1	0.22437
KRTAP1-3	0.2244
CYSTM1	0.22451
ZNF19	0.22451
CHRNE	0.22453
TBC1D22B	0.22457
CARNMT1	0.2247
PARVB	0.22475
C2orf83	0.22477
TDRP	0.22488
NPTX2	0.22494
FBXO4	0.22495
VASN	0.22495
USP33	0.22499
COMMD10	0.22502
SLC5A2	0.22508
AP5M1	0.22519
UNC5CL	0.22535
IGLON5	0.22546
PLSCR4	0.22548
TAOK3	0.22553
HAX1	0.22559
CSNK1A1L	0.22576
TBCCD1	0.22583
GOLGA8K	0.2259
MIER3	0.22598
CLSPN	0.22607
PACSIN2	0.22611
MRM2	0.2262
GRIN3A	0.2262
CRMP1	0.22621
OR5M11	0.22627
CTBP2	0.22635
MRPS35	0.22636
ZNF175	0.2264
C17orf99	0.22647
OR4X1	0.22648
CRABP2	0.22649
PREP	0.22649
TAS2R31	0.2265
LRRC72	0.22655
FAM111A	0.2266
SMIM7	0.22662
CLEC2A	0.22665
MMP26	0.22671
ZNF707	0.22679
USP20	0.22685
ZNF7	0.22687
TIMP2	0.22689
MBIP	0.22692
SYNJ1	0.22708
SLC17A6	0.2271
C2orf71	0.22717
CERK	0.22719
MFSD2A	0.22726
HSF2	0.22748
YWHAG	0.22749
C1QL1	0.22758
PNLIPRP3	0.2276
ZNF155	0.2276
ERAL1	0.22761
ZNF578	0.22761
ILKAP	0.22766
PLA2G15	0.22773
STARD3NL	0.22783
TUBAL3	0.22786
LTF	0.22788
DNAH6	0.22794
PLEKHG2	0.22794
DNAJC5B	0.22804
ARHGAP25	0.22807
MARCH1	0.22814
RNF212	0.22815
MORN5	0.22816
NUP37	0.22821
PCDHB4	0.22831
LHX8	0.22837
NT5DC1	0.22837
RPRD1A	0.22842
ZNF491	0.22844
UBQLN4	0.22853
EPGN	0.22853
EFCAB12	0.22869
NAXD	0.2287
ALG1L2	0.22878
FEV	0.22881
RAB31	0.22882
COL21A1	0.22887
ANKRD12	0.22897
PZP	0.22906
AK7	0.22907
CR1L	0.22911
CHD1	0.22911
TBK1	0.22918
CEP162	0.22921
FAM169B	0.22926
GABRB1	0.22928
AGPAT4	0.22932
CCDC170	0.22937
CNTD2	0.22939
ZSCAN1	0.22939
C1QTNF8	0.22946
FUT7	0.22966
EMC2	0.22974
RAD50	0.22986
LAPTM5	0.2299
PCDHB2	0.22995
PPM1J	0.23001
M1AP	0.23006
PROK1	0.23016
IFITM2	0.23025
TOB1	0.23031
FRG1	0.23039
NKX1-2	0.2304
CPEB3	0.23052
ABHD12B	0.23069
ZNF558	0.23073
STARD7	0.23076
IQCG	0.23082
MAP3K19	0.23085
TG	0.23089
CEACAM7	0.23089
SPESP1	0.23091
GREB1	0.23095
AOAH	0.23097
PSMB1	0.23098
CHRNA2	0.23098
DEFB129	0.23101
NPAS3	0.23104
C9orf85	0.23111
INPP5K	0.23113
CYP2B6	0.23117
AQP11	0.23137
MRGPRE	0.23143
CEACAM5	0.23143
PUM2	0.23144
HTR3E	0.23147
GLYATL1	0.23149
AGBL1	0.23166
STIM2	0.23168
QRFP	0.23175
KRTAP5-8	0.23177
PDZRN4	0.23187
CAMK2A	0.23194
GCNT7	0.232
LSM7	0.23206
GPR22	0.23217
TP73	0.2322
ASIC5	0.23233
PRKAA2	0.23241
EHBP1	0.23253
SNHG28	0.23262
C1orf210	0.23269
ANKRD45	0.23274
LPAR1	0.23277
OTOR	0.23277
KHNYN	0.23283
SLC39A1	0.23286
PLCZ1	0.23291
F12	0.23292
MRPL47	0.23293
GSTM2	0.23295
NUDT2	0.23301
SETD2	0.23304
SLC35D3	0.23309
HES4	0.23323
EFR3A	0.23325
C19orf38	0.23325
AGBL5	0.23327
MAPRE2	0.23335
PGAM2	0.23346
NDUFV1	0.23353
MYOM3	0.23372
KRT78	0.23372
THOC7	0.23381
GLRA1	0.23382
PDPN	0.23398
DEPDC4	0.23408
HMCN1	0.23411
NDRG2	0.23433
RAB5A	0.23443
SLCO1B3	0.23443
EID3	0.23455
LMBRD2	0.23461
WNT4	0.23466
CAMK4	0.23467
OR1N2	0.23471
RNF14	0.23475
NDUFAF7	0.2348
PRTN3	0.2348
LYVE1	0.23486
UBE2S	0.23497
IFNA8	0.235
TPST1	0.23503
SHKBP1	0.23504
SBSPON	0.23533
MTIF2	0.23552
PCLAF	0.23555
OR2A25	0.23562
IFT80	0.23564
CYP51A1	0.23571
UBE3B	0.23571
PCDHB1	0.23577
ACTR3C	0.23579
CCDC105	0.23581
NT5C	0.23583
IRF2BP2	0.23586
GAMT	0.23591
STAC	0.23601
NCLN	0.23602
NOMO3	0.23607
CD200R1L	0.23614
PPP2R5A	0.23616
CENPE	0.23627
PALM2-AKAP2	0.23636
KLK1	0.23649
DCDC2B	0.23654
PERP	0.23661
ZNF444	0.23676
NLRP10	0.23682
RIMS2	0.23685
C8orf74	0.23694
APCS	0.23697
RIPK4	0.23712
PCSK5	0.23715
CD109	0.23721
DCAF4	0.23729
CYB5R1	0.23732
PPP2R1A	0.23733
PIMREG	0.23736
SLC40A1	0.23739
CLCNKB	0.23743
EVI2B	0.23747
ABCB11	0.23753
HPDL	0.23756
DHFR2	0.23765
TSTA3	0.23768
PIK3C2A	0.23779
PTPN13	0.23785
RSPH14	0.23791
C6orf58	0.23799
HNF1B	0.23828
MUC13	0.23829
TNFRSF19	0.23831
WDR18	0.23838
NOXRED1	0.23847
C19orf84	0.2385
CA10	0.23857
CELA3A	0.23861
KRTAP10-8	0.23865
MAP4K4	0.2388
LEAP2	0.23884
PLIN4	0.23885
RRAGC	0.23899
NFIB	0.23906
USP37	0.23908
SYNE4	0.23908
SEC61G	0.23909
CXCL8	0.2391
SIGLEC8	0.2391
HEG1	0.23913
XPC	0.2392
RPS17	0.2392
IFITM1	0.2393
TULP4	0.23932
BICD1	0.23934
USP22	0.23937
LGALS14	0.23941
FAM214A	0.23947
TCEA3	0.23949
BUB1B-PAK6	0.23958
SPOP	0.23976
GPR37	0.23977
SF3B5	0.2398
LY6K	0.23986
TYROBP	0.23992
MEX3B	0.23995
PPP4R4	0.24002
CTRB1	0.24005
KLHL42	0.24012
MAD1L1	0.24017
MTRNR2L5	0.24017
KRTAP4-4	0.2402
MARCH4	0.24022
NRDC	0.2403
TWIST1	0.24035
KDM4D	0.24039
SERINC1	0.24046
KRT71	0.24048
DNAAF1	0.24052
COMMD2	0.24061
SYT10	0.24061
TSC22D1	0.24063
YY1	0.24067
HAGH	0.2407
GALE	0.24091
CALML5	0.24094
ATP5PF	0.24094
CASTOR2	0.241
KCTD10	0.24104
RPRML	0.2411
CRLF1	0.24127
DYNC1H1	0.24147
RAPGEF1	0.24154
SEC14L1	0.24155
BTG2	0.24156
ORAI2	0.2416
BNC2	0.24166
RPL15	0.24168
WDR5B	0.24173
SUZ12	0.24177
DECR2	0.24197
CDK11A	0.24201
PTX4	0.24203
FPGT	0.24204
MEIG1	0.24205
IFI27	0.24207
MDK	0.24216
HMGB4	0.24232
ZNF83	0.24233
ZC3H3	0.24234
TMEM106A	0.24238
CRYBA1	0.24243
ABHD16B	0.24243
ST6GALNAC5	0.2425
NRXN2	0.24252
TBC1D30	0.24255
FBXL17	0.24261
KRTAP10-7	0.24261
EFCAB1	0.24263
ZNF501	0.24288
CIAO1	0.24296
MZT2B	0.24304
ATF3	0.24317
DBT	0.24318
XPO5	0.24318
SPINK13	0.24327
AXIN2	0.2433
PIAS2	0.2433
PDE7A	0.24334
C9orf66	0.24338
MIB1	0.24342
CYP2D6	0.24353
SLC7A6	0.24371
TMEM217	0.2438
C3orf56	0.24381
TLNRD1	0.24383
CFAP126	0.24402
CCPG1	0.24404
IGFBP3	0.24406
PAX1	0.24411
OR2M4	0.2443
PIGV	0.24453
SLC2A14	0.24458
ZNF579	0.24464
NRDE2	0.2447
YES1	0.24475
BST2	0.24483
ZNRF1	0.2449
PGGT1B	0.24491
BPIFC	0.24498
ZNF239	0.24499
SDCBP2	0.24503
TM2D2	0.24504
TMA16	0.24506
RAD51C	0.24507
C5orf49	0.2451
ANKRD9	0.24514
AOC3	0.24533
NRBF2	0.24535
TRIAP1	0.2454
ZNF780A	0.24542
KIF6	0.24545
PTGDR	0.24548
FOXN2	0.24549
EIF4E3	0.24549
TMEM99	0.24549
PARP14	0.24551
MYOF	0.24559
TCAF1	0.2456
MKLN1	0.2458
CLTA	0.24581
SND1	0.24589
SLC1A3	0.24592
ABHD17C	0.24595
UBE2I	0.24596
CAMK2D	0.24598
DEGS1	0.24602
MYO5A	0.24602
CCNE1	0.24615
KLRF2	0.24616
FCER1A	0.24618
GCC1	0.24618
TNNI2	0.24632
HSPA14	0.24637
NUDT22	0.24637
B4GALT3	0.24641
RNF222	0.24649
AMY1A	0.2465
ANKRD16	0.24652
TMPRSS12	0.24652
SERPINB10	0.2466
NAA11	0.24662
PIH1D2	0.24666
MYO3B	0.24671
KRT27	0.24672
IFT22	0.24673
BSPRY	0.24679
ARF6	0.2468
MEX3C	0.2468
GPR152	0.24689
KLK7	0.24692
AHSG	0.24698
ZFYVE27	0.24699
AGAP4	0.24707
SLC35C1	0.24724
UBALD2	0.24729
BCL2L13	0.24738
RPSA	0.24744
TBP	0.24761
ZEB1	0.24767
SLC5A11	0.24769
BCDIN3D	0.24776
ZCCHC9	0.24784
BICRA	0.24786
BRCA1	0.24788
OR13C5	0.24789
PPP1R26	0.24789
RALYL	0.24793
FAM20A	0.248
ZNF729	0.24804
TSPAN13	0.24806
MTUS2	0.24806
BIRC7	0.2481
GRPEL1	0.24819
PLD4	0.24829
C3orf80	0.24831
CCDC12	0.24837
VPS28	0.24837
TADA2A	0.24843
MED21	0.24846
ARHGEF33	0.2485
VPS4A	0.24854
TTLL11	0.24855
DCAKD	0.24855
SLC30A6	0.24859
OTOL1	0.24862
CCDC113	0.2488
ANAPC1	0.24887
SGSH	0.24896
DLL4	0.24898
PLPP4	0.249
CBL	0.24904
CCDC86	0.24911
AGAP3	0.24914
STMN4	0.24914
C2CD5	0.24915
TMC8	0.24944
DOPEY1	0.24948
OASL	0.24953
GNGT2	0.24953
RPRD1B	0.24957
CHSY1	0.24961
DENND1A	0.24979
ZNF552	0.24981
FAM71B	0.24983
RAB8B	0.24989
MPZL1	0.25004
CLYBL	0.25005
C6orf141	0.25014
RNASEH2B	0.25023
XPR1	0.25026
SMTNL1	0.25026
SLFN11	0.2503
MCM9	0.25037
ALG5	0.2504
PIGQ	0.25042
PPFIA2	0.25043
SPOPL	0.25046
DEFB131A	0.25058
SHISAL1	0.25058
OR8K3	0.25062
KRTDAP	0.25069
CNOT9	0.25085
KLHL2	0.25089
PHF21B	0.25092
TMEM216	0.25098
TMBIM1	0.25104
ADGRF4	0.25105
RFLNA	0.25114
TUBB2A	0.25115
C2orf69	0.25118
VPS11	0.25128
F2RL3	0.25132
OR6C2	0.25133
NAA16	0.25136
IL22RA2	0.25144
ZCCHC7	0.25157
SPC25	0.25176
CWC15	0.25181
RPL4	0.25185
BLM	0.25186
ZNF585A	0.25191
PTH2R	0.25197
SEMA4B	0.25201
GCLM	0.25206
FGFBP3	0.25209
ZBTB48	0.25216
DEFB115	0.25216
FNDC1	0.25218
SAMD4A	0.25223
GCH1	0.25227
DHX38	0.25227
UGT2A1	0.25235
RSBN1L	0.2524
HELB	0.25243
PTCH2	0.25249
TMEM8B	0.25252
SNRNP70	0.25254
MTFP1	0.2527
NDUFA7	0.25272
NBEAL2	0.25273
IMPG1	0.25273
ST3GAL6	0.25278
KLRC4-KLRK1	0.25279
SRRT	0.25282
CTSC	0.25284
SUCO	0.25285
BECN2	0.25292
CX3CR1	0.25295
LTV1	0.25301
TUBGCP5	0.25301
SALL1	0.25323
NUCB2	0.25344
GSTM5	0.25345
AGPS	0.2535
TBX10	0.2535
GNPNAT1	0.25355
SAMD15	0.25355
ARHGEF5	0.25366
AAK1	0.25368
KCNK16	0.25369
NDUFV3	0.25371
ASPN	0.25373
ADAMTS19	0.25383
TRIM56	0.25388
UCP1	0.25392
EFTUD2	0.25399
APOL4	0.25405
ZNF410	0.25406
SULT1B1	0.2541
GZMK	0.2542
FAM131C	0.25423
PTCH1	0.25424
NXPH4	0.25426
MLST8	0.25436
DSCC1	0.25438
GRIN2C	0.2544
ATXN1	0.25444
GOPC	0.25449
HAO1	0.25449
IGF2	0.2545
SBK3	0.25462
CC2D1A	0.25466
GATA4	0.25476
PCED1B	0.25477
MUC2	0.25479
CAPN10	0.25485
GOLGA4	0.25485
CUX1	0.25487
ATP6V1B2	0.25488
LRIT2	0.2549
CRISPLD1	0.25506
PODXL	0.25517
DPYD	0.25518
KAZN	0.25524
MXD4	0.2553
TRAC	0.25532
PBK	0.2554
PCLO	0.25545
MED13	0.25548
PRR22	0.2555
TRIP12	0.25555
UBE2D2	0.25556
NAAA	0.25559
GSTM4	0.25561
KIF25	0.25581
C1orf198	0.25584
TWF2	0.25584
COL5A1	0.25589
GTF2A2	0.25589
SMAD1	0.25599
KIF18A	0.25603
TMEM67	0.25608
TAF4	0.25611
FOXRED2	0.25614
ALKBH7	0.2562
MFAP3L	0.25621
CFHR4	0.25622
FBXO24	0.25628
SUPT5H	0.25633
CRYGS	0.25639
C4orf46	0.2565
RFWD3	0.25653
EIF2D	0.25655
TOMM20	0.25658
ITGAV	0.25685
CEACAM20	0.25688
MATN4	0.25693
STON1	0.25698
LRRC28	0.25704
UTS2R	0.25708
VWA5B2	0.2571
RNPC3	0.25717
BCL7B	0.25717
RNF38	0.25722
FTO	0.25748
GRIFIN	0.25755
MBTPS1	0.25756
TFEB	0.25762
SEZ6L2	0.25764
EEF1AKMT4-ECE2	0.25782
VIM	0.25784
C17orf80	0.25785
MUC3A	0.25788
CHRM3	0.25793
NUDT1	0.25799
DNAJC7	0.25799
KRT85	0.25803
FCF1	0.25827
ALDH5A1	0.25828
FAM20C	0.25828
ADAMTS7	0.25828
TOM1	0.25831
PLEKHA7	0.25841
SPTSSA	0.25841
TMEM44	0.25852
FJX1	0.25878
FUCA1	0.25895
OR4C3	0.259
SERPINB5	0.25908
KRT75	0.2592
BRCA2	0.25923
DRAM1	0.25934
CD52	0.25935
RSPH6A	0.25935
CASC10	0.25936
IFNA6	0.25944
CEACAM4	0.25945
SOSTDC1	0.25956
RPL31	0.25958
CLRN2	0.25965
ZNF768	0.25967
EMX2	0.25969
SEL1L	0.25974
ARID3B	0.25976
TACR3	0.26002
CDNF	0.26029
TICRR	0.26033
MTFR1L	0.26034
GTF2IRD1	0.26034
HPGDS	0.26056
FAM241A	0.26063
ARAP1	0.26063
LMO2	0.26066
SERGEF	0.26067
CDRT1	0.26071
TMPRSS5	0.26074
TUBB2B	0.26075
GRIA1	0.26076
DBX1	0.26079
KLHL20	0.26083
FAM208B	0.26085
DLG5	0.2609
ZBTB3	0.26092
NATD1	0.26093
ITIH4	0.26094
F13A1	0.26097
C1orf74	0.26098
RAB5IF	0.26106
PPBP	0.26111
PDE6C	0.26114
RP9	0.26119
CEP295NL	0.26127
DUSP22	0.26128
NOL7	0.26129
TLDC1	0.2613
FRAS1	0.2614
NEURL1	0.2614
NTN1	0.26148
SPRR2F	0.26157
ALCAM	0.2616
IMMP2L	0.26161
OVCH1	0.26163
SPATA20	0.2617
TLR5	0.26177
SF3A2	0.26193
PLCB2	0.26196
PPM1E	0.26196
ABCA1	0.2621
MAD2L1BP	0.26215
KDELC1	0.26215
MAF	0.26215
WRN	0.26218
APOBEC3A	0.26219
LCE3A	0.2622
SLC39A10	0.26223
ANAPC11	0.26236
CLDN16	0.26252
API5	0.26266
RGPD3	0.26269
ATP6V0A1	0.26271
OR4D6	0.26272
ZNF436	0.26285
FGF19	0.26292
B3GALT2	0.2631
KIAA0100	0.26312
RSF1	0.26316
TBCE	0.26326
YIF1B	0.26335
SIGLEC15	0.26336
FAM209B	0.26348
METTL6	0.26351
ZNF611	0.26357
